,LINE,PATTERN_ABSTRACT,ROOT,DEFINE,CLASS,LEMMA,FORM,BW,GLOSS,FEAT,COND-T,COND-S,COMMENTS,STATUS
9478,9479,1A2a3,j.w.z,LEXICON,[STEM-PV],jAwaz,juwwiz,PV_PASS,pass;exceed,pos:verb asp:p vox:p mod:i,,intrans,,
9479,9480,1a2a3,j.w.z,LEXICON,[STEM-PV],jAz-u,juz,PV_PASS,be_allowed;be_possible,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
9480,9481,1a2a3,j.w.z,LEXICON,[STEM-PV],jAz-u,jiyz,PV_PASS,be_allowed;be_possible,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
9481,9482,ta1a2~3,j.w.z,LEXICON,[STEM-PV],tajaw~az,tujuw~iz,PV_PASS,tolerate;bear,pos:verb asp:p vox:p mod:i,,intrans,,
9482,9483,ta1A2a3,j.w.z,LEXICON,[STEM-PV],tajAwaz,tujuwwiz,PV_PASS,exceed;disregard,pos:verb asp:p vox:p mod:i,,intrans,,
9483,9484,1a2a3,j.x.f,LEXICON,[STEM-PV],jaxaf-i,jaxaf,PV,boast,pos:verb asp:p vox:a mod:i,,trans,,
9484,9485,1a2a3,j.x.f,LEXICON,[STEM-PV],jaxaf-u,jaxaf,PV,boast,pos:verb asp:p vox:a mod:i,,trans,,
9485,9486,1a2a3,j.x.f,LEXICON,[STEM-PV],jaxaf-i,juxif,PV_PASS,boast,pos:verb asp:p vox:p mod:i,,intrans,,
9486,9487,1a2a3,j.x.f,LEXICON,[STEM-PV],jaxaf-u,juxif,PV_PASS,boast,pos:verb asp:p vox:p mod:i,,intrans,,
9487,9488,1a2a3,j.x.x,LEXICON,[STEM-PV],jax~-u,jax~,PV,boast;dress_up,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
9488,9489,1a2a3,j.x.x,LEXICON,[STEM-PV],jax~-u,jaxax,PV,boast;dress_up,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
9489,9490,1a2a3,j.x.x,LEXICON,[STEM-PV],jax~-u,jux~,PV_PASS,boast;dress_up,pos:verb asp:p vox:p mod:i,v-suff,gem intrans,,
9490,9491,1a2a3,j.x.x,LEXICON,[STEM-PV],jax~-u,juxix,PV_PASS,boast;dress_up,pos:verb asp:p vox:p mod:i,c-suff,gem intrans,,
9491,9492,1a2a3,j.y.>,LEXICON,[STEM-PV],jA',j,PV,arrive;come;occur,pos:verb asp:p vox:a mod:i,v-suff,#-A' trans,,
9492,9493,1a2a3,j.y.>,LEXICON,[STEM-PV],jA',ji},PV,arrive;come;occur,pos:verb asp:p vox:a mod:i,c-suff,trans,,
9493,9494,1a2a3,j.y.>,LEXICON,[STEM-PV],jA',j,PV_PASS,arrive;come;occur,pos:verb asp:p vox:p mod:i,v-suff,#-iy' intrans,,
9494,9495,1a2a3,j.y.>,LEXICON,[STEM-PV],jA',ji},PV_PASS,arrive;come;occur,pos:verb asp:p vox:p mod:i,c-suff,intrans,,
9495,9496,{isota1o2a3,j.y.$,LEXICON,[STEM-PV],{isotajA$,{isotaja$,PV,raise;mobilize,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
9496,9497,{isota1o2a3,j.y.$,LEXICON,[STEM-PV],{isotajA$,{isotajA$,PV,raise;mobilize,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
9497,9498,1a2a3,j.y.$,LEXICON,[STEM-PV],ja>a$-a,ja>a$,PV,be_agitated;be_convulsed,pos:verb asp:p vox:a mod:i,,intrans,,
9498,9499,1a2a3,j.y.$,LEXICON,[STEM-PV],jA$-i,jA$,PV,be_agitated;rage;simmer,pos:verb asp:p vox:a mod:i,v-suff,hollow intrans,,
9499,9500,1a2a3,j.y.$,LEXICON,[STEM-PV],jA$-i,ji$,PV,be_agitated;rage;simmer,pos:verb asp:p vox:a mod:i,c-suff,hollow intrans,,
9500,9501,1a2~a3,j.y.$,LEXICON,[STEM-PV],jay~a$,jay~a$,PV,levy_troops;mobilize,pos:verb asp:p vox:a mod:i,,trans,,
9501,9502,{isota1o2a3,j.y.$,LEXICON,[STEM-PV],{isotajA$,{usotuji$,PV_PASS,raise;mobilize,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
9502,9503,{isota1o2a3,j.y.$,LEXICON,[STEM-PV],{isotajA$,{usotujiy$,PV_PASS,raise;mobilize,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
9503,9504,1a2a3,j.y.$,LEXICON,[STEM-PV],ja>a$-a,ju}i$,PV_PASS,be_agitated;be_convulsed,pos:verb asp:p vox:p mod:i,,intrans,,
9504,9505,1a2a3,j.y.$,LEXICON,[STEM-PV],jA$-i,jiy$,PV_PASS,be_agitated;rage;simmer,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
9505,9506,1a2a3,j.y.$,LEXICON,[STEM-PV],jA$-i,ju$,PV_PASS,be_agitated;rage;simmer,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
9506,9507,1a2~a3,j.y.$,LEXICON,[STEM-PV],jay~a$,juy~i$,PV_PASS,levy_troops;mobilize,pos:verb asp:p vox:p mod:i,,intrans,,
9507,9508,1a2~a3,j.y.f,LEXICON,[STEM-PV],jay~af,jay~af,PV,be_putrid;stink,pos:verb asp:p vox:a mod:i,,intrans,,
9508,9509,ta1a2~3,j.y.f,LEXICON,[STEM-PV],tajay~af,tajay~af,PV,be_putrid;stink,pos:verb asp:p vox:a mod:i,,intrans,,
9509,9510,1a2~a3,j.y.f,LEXICON,[STEM-PV],jay~af,juy~if,PV_PASS,be_putrid;stink,pos:verb asp:p vox:p mod:i,,intrans,,
9510,9511,ta1a2~3,j.y.f,LEXICON,[STEM-PV],tajay~af,tujuy~if,PV_PASS,be_putrid;stink,pos:verb asp:p vox:p mod:i,,intrans,,
9511,9512,{isota1o2a3,j.y.r,LEXICON,[STEM-PV],{isotajAr,{isotajar,PV,seek_protection;seek_aid,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
9512,9513,{isota1o2a3,j.y.r,LEXICON,[STEM-PV],{isotajAr,{isotajAr,PV,seek_protection;seek_aid,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
9513,9514,>a1o2a3,j.y.r,LEXICON,[STEM-PV],>ajAr,>ajar,PV,grant_asylum;protect,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
9514,9515,>a1o2a3,j.y.r,LEXICON,[STEM-PV],>ajAr,>ajAr,PV,grant_asylum;protect,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
9515,9516,1a2~a3,j.y.r,LEXICON,[STEM-PV],jay~ar,jay~ar,PV,endorse,pos:verb asp:p vox:a mod:i,,trans,,
9516,9517,{isota1o2a3,j.y.r,LEXICON,[STEM-PV],{isotajAr,{usotujir,PV_PASS,seek_protection;seek_aid,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
9517,9518,{isota1o2a3,j.y.r,LEXICON,[STEM-PV],{isotajAr,{usotujiyr,PV_PASS,seek_protection;seek_aid,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
9518,9519,>a1o2a3,j.y.r,LEXICON,[STEM-PV],>ajAr,>ujir,PV_PASS,grant_asylum;protect,pos:verb asp:p vox:p mod:i,c-suff,hollow intrans,,
9519,9520,>a1o2a3,j.y.r,LEXICON,[STEM-PV],>ajAr,>ujiyr,PV_PASS,grant_asylum;protect,pos:verb asp:p vox:p mod:i,v-suff,hollow intrans,,
9520,9521,1a2~a3,j.y.r,LEXICON,[STEM-PV],jay~ar,juy~ir,PV_PASS,endorse,pos:verb asp:p vox:p mod:i,,intrans,,
9521,9522,{i1ota2a3,j.z.>,LEXICON,[STEM-PV],{ijotaza>,{ijotaz,PV,be_content,pos:verb asp:p vox:a mod:i,,#-a> intrans,,
9522,9523,1a2~a3,j.z.>,LEXICON,[STEM-PV],jaz~a>,jaz~,PV,divide;partition,pos:verb asp:p vox:a mod:i,,#-a> trans,,
9523,9524,1a2a3,j.z.>,LEXICON,[STEM-PV],jaza>-a,jaz,PV,be_content,pos:verb asp:p vox:a mod:i,,#-a> intrans,,
9524,9525,ta1a2~3,j.z.>,LEXICON,[STEM-PV],tajaz~a>,tajaz~,PV,be_divided;be_separated,pos:verb asp:p vox:a mod:i,,#-a> intrans,,
9525,9526,{i1ota2a3,j.z.>,LEXICON,[STEM-PV],{ijotaza>,{ujotuzi},PV_PASS,be_content,pos:verb asp:p vox:p mod:i,,intrans,,
9526,9527,1a2~a3,j.z.>,LEXICON,[STEM-PV],jaz~a>,juz~i},PV_PASS,divide;partition,pos:verb asp:p vox:p mod:i,,intrans,,
9527,9528,1a2a3,j.z.>,LEXICON,[STEM-PV],jaza>-a,juzi},PV_PASS,be_content,pos:verb asp:p vox:p mod:i,,intrans,,
9528,9529,ta1a2~3,j.z.>,LEXICON,[STEM-PV],tajaz~a>,tujuz~i},PV_PASS,be_divided;be_separated,pos:verb asp:p vox:p mod:i,,intrans,,
9529,9530,1a2~a3,j.z.E,LEXICON,[STEM-PV],jaz~aE,jaz~aE,PV,lacerate;marble;break,pos:verb asp:p vox:a mod:i,,trans,,
9530,9531,1a2a3,j.z.E,LEXICON,[STEM-PV],jazaE-a,jazaE,PV,traverse,pos:verb asp:p vox:a mod:i,,trans,,
9531,9532,1a2a3,j.z.E,LEXICON,[STEM-PV],jaziE-a,jaziE,PV,be_concerned;be_worried;regret,pos:verb asp:p vox:a mod:i,,intrans,,
9532,9533,ta1a2~3,j.z.E,LEXICON,[STEM-PV],tajaz~aE,tajaz~aE,PV,be_broken;break_apart;snap,pos:verb asp:p vox:a mod:i,,intrans,,
9533,9534,1a2~a3,j.z.E,LEXICON,[STEM-PV],jaz~aE,juz~iE,PV_PASS,lacerate;marble;break,pos:verb asp:p vox:p mod:i,,intrans,,
9534,9535,1a2a3,j.z.E,LEXICON,[STEM-PV],jazaE-a,juziE,PV_PASS,traverse,pos:verb asp:p vox:p mod:i,,intrans,,
9535,9536,1a2a3,j.z.E,LEXICON,[STEM-PV],jaziE-a,juziE,PV_PASS,be_concerned;be_worried;regret,pos:verb asp:p vox:p mod:i,,intrans,,
9536,9537,ta1a2~3,j.z.E,LEXICON,[STEM-PV],tajaz~aE,tujuz~iE,PV_PASS,be_broken;break_apart;snap,pos:verb asp:p vox:p mod:i,,intrans,,
9537,9538,1A2a3,j.z.f,LEXICON,[STEM-PV],jAzaf,jAzaf,PV,gamble;speculate;act_randomly,pos:verb asp:p vox:a mod:i,,trans,,
9538,9539,1a2a3,j.z.f,LEXICON,[STEM-PV],jazaf-u,jazaf,PV,be_reckless;risk,pos:verb asp:p vox:a mod:i,,intrans,,
9539,9540,1A2a3,j.z.f,LEXICON,[STEM-PV],jAzaf,juwzif,PV_PASS,gamble;speculate;act_randomly,pos:verb asp:p vox:p mod:i,,intrans,,
9540,9541,1a2a3,j.z.f,LEXICON,[STEM-PV],jazaf-u,juzif,PV_PASS,be_reckless;risk,pos:verb asp:p vox:p mod:i,,intrans,,
9541,9542,{i1ota2a3,j.z.l,LEXICON,[STEM-PV],{ijotazal,{ijotazal,PV,write_shorthand,pos:verb asp:p vox:a mod:i,,trans,,
9542,9543,>a1o2a3,j.z.l,LEXICON,[STEM-PV],>ajozal,>ajozal,PV,be_generous;give_liberally,pos:verb asp:p vox:a mod:i,,intrans,,
9543,9544,1a2a3,j.z.l,LEXICON,[STEM-PV],jazul-u,jazul,PV,be_prudent;be_considerable;be_plentiful,pos:verb asp:p vox:a mod:i,,intrans,,
9544,9545,{i1ota2a3,j.z.l,LEXICON,[STEM-PV],{ijotazal,{ujotuzil,PV_PASS,write_shorthand,pos:verb asp:p vox:p mod:i,,intrans,,
9545,9546,>a1o2a3,j.z.l,LEXICON,[STEM-PV],>ajozal,>ujozil,PV_PASS,be_generous;give_liberally,pos:verb asp:p vox:p mod:i,,intrans,,
9546,9547,1a2a3,j.z.l,LEXICON,[STEM-PV],jazul-u,juzil,PV_PASS,be_prudent;be_considerable;be_plentiful,pos:verb asp:p vox:p mod:i,,intrans,,
9547,9548,1a2a3,j.z.m,LEXICON,[STEM-PV],jazam-i,jazam,PV,cut_short;be_certain;impose,pos:verb asp:p vox:a mod:i,,trans,,
9548,9549,1a2a3,j.z.m,LEXICON,[STEM-PV],jazam-i,juzim,PV_PASS,cut_short;be_certain;impose,pos:verb asp:p vox:p mod:i,,intrans,,
9549,9550,1a2a3,j.z.r,LEXICON,[STEM-PV],jazar-i,jazar,PV,sink;ebb,pos:verb asp:p vox:a mod:i,,trans,,
9550,9551,1a2a3,j.z.r,LEXICON,[STEM-PV],jazar-u,jazar,PV,slaughter;butcher,pos:verb asp:p vox:a mod:i,,trans,,
9551,9552,1a2a3,j.z.r,LEXICON,[STEM-PV],jazar-i,juzir,PV_PASS,sink;ebb,pos:verb asp:p vox:p mod:i,,intrans,,
9552,9553,1a2a3,j.z.r,LEXICON,[STEM-PV],jazar-u,juzir,PV_PASS,slaughter;butcher,pos:verb asp:p vox:p mod:i,,intrans,,
9553,9554,>a1o2a3,j.z.y,LEXICON,[STEM-PV],>ajozaY,>ajoz,PV,suffice;replace,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
9554,9555,1A2a3,j.z.y,LEXICON,[STEM-PV],jAzaY,jAz,PV,sanction;reward;punish,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
9555,9556,1a2a3,j.z.y,LEXICON,[STEM-PV],jazaY-i,jaz,PV,reward;repay;requite,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
9556,9557,>a1o2a3,j.z.y,LEXICON,[STEM-PV],>ajozaY,>ujoz,PV_PASS,suffice;replace,pos:verb asp:p vox:p mod:i,,#-iy defective intrans,,
9557,9558,1A2a3,j.z.y,LEXICON,[STEM-PV],jAzaY,juwz,PV_PASS,sanction;reward;punish,pos:verb asp:p vox:p mod:i,,#-iy defective intrans,,
9558,9559,1a2a3,j.z.y,LEXICON,[STEM-PV],jazaY-i,juz,PV_PASS,reward;repay;requite,pos:verb asp:p vox:p mod:i,,#-iy defective intrans,,
9559,9560,{i1ota2a3,j.z.z,LEXICON,[STEM-PV],{ijotaz~,{ijotaz~,PV,shear;clip,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
9560,9561,{i1ota2a3,j.z.z,LEXICON,[STEM-PV],{ijotaz~,{ijotazaz,PV,shear;clip,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
9561,9562,1a2a3,j.z.z,LEXICON,[STEM-PV],jaz~-u,jaz~,PV,shear;clip,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
9562,9563,1a2a3,j.z.z,LEXICON,[STEM-PV],jaz~-u,jazaz,PV,shear;clip,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
9563,9564,{i1ota2a3,j.z.z,LEXICON,[STEM-PV],{ijotaz~,{ujotuz~,PV_PASS,shear;clip,pos:verb asp:p vox:p mod:i,v-suff,gem intrans,,
9564,9565,{i1ota2a3,j.z.z,LEXICON,[STEM-PV],{ijotaz~,{ujotuziz,PV_PASS,shear;clip,pos:verb asp:p vox:p mod:i,c-suff,gem intrans,,
9565,9566,1a2a3,j.z.z,LEXICON,[STEM-PV],jaz~-u,juz~,PV_PASS,shear;clip,pos:verb asp:p vox:p mod:i,v-suff,gem intrans,,
9566,9567,1a2a3,j.z.z,LEXICON,[STEM-PV],jaz~-u,juziz,PV_PASS,shear;clip,pos:verb asp:p vox:p mod:i,c-suff,gem intrans,,
9567,9568,>a1o2a3,k.*.b,LEXICON,[STEM-PV],>ako*ab,>ako*ab,PV,refute;contradict;disbelieve,pos:verb asp:p vox:a mod:i,,trans,,
9568,9569,1a2~a3,k.*.b,LEXICON,[STEM-PV],ka*~ab,ka*~ab,PV,deny;refute;contradict;belie,pos:verb asp:p vox:a mod:i,,trans,,
9569,9570,1a2a3,k.*.b,LEXICON,[STEM-PV],ka*ab-i,ka*ab,PV,lie;deceive,pos:verb asp:p vox:a mod:i,,trans,,
9570,9571,>a1o2a3,k.*.b,LEXICON,[STEM-PV],>ako*ab,>uko*ib,PV_PASS,refute;contradict;disbelieve,pos:verb asp:p vox:p mod:i,,intrans,,
9571,9572,1a2~a3,k.*.b,LEXICON,[STEM-PV],ka*~ab,ku*~ib,PV_PASS,deny;refute;contradict;belie,pos:verb asp:p vox:p mod:i,,intrans,,
9572,9573,1a2a3,k.*.b,LEXICON,[STEM-PV],ka*ab-i,ku*ib,PV_PASS,lie;deceive,pos:verb asp:p vox:p mod:i,,intrans,,
9573,9574,1a2a3,k.>.d,LEXICON,[STEM-PV],ka>ad-a,ka>ad,PV,be_sad;be_worried,pos:verb asp:p vox:a mod:i,,intrans,,
9574,9575,1a2a3,k.>.d,LEXICON,[STEM-PV],ka>ad-a,ku}id,PV_PASS,be_sad;be_worried,pos:verb asp:p vox:p mod:i,,intrans,,
9575,9576,ta1a2o3a4,k.>.k.>,LEXICON,[STEM-PV],taka>oka>,taka>ok,PV,gather;assemble,pos:verb asp:p vox:a mod:i,,#-a> intrans,,
9576,9577,ta1a2o3a4,k.>.k.>,LEXICON,[STEM-PV],taka>oka>,tuku>oki},PV_PASS,gather;assemble,pos:verb asp:p vox:p mod:i,,intrans,,
9577,9578,1a2a3,k.$.$,LEXICON,[STEM-PV],ka$~-i,ka$~,PV,recoil,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
9578,9579,1a2a3,k.$.$,LEXICON,[STEM-PV],ka$~-i,ka$a$,PV,recoil,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
9579,9580,1a2a3,k.$.$,LEXICON,[STEM-PV],ka$~-i,ku$~,PV_PASS,recoil,pos:verb asp:p vox:p mod:i,v-suff,gem intrans,,
9580,9581,1a2a3,k.$.$,LEXICON,[STEM-PV],ka$~-i,ku$i$,PV_PASS,recoil,pos:verb asp:p vox:p mod:i,c-suff,gem intrans,,
9581,9582,{i1ota2a3,k.$.f,LEXICON,[STEM-PV],{ikota$af,{ikota$af,PV,discover;detect,pos:verb asp:p vox:a mod:i,,trans,,
9582,9583,{ino1a2a3,k.$.f,LEXICON,[STEM-PV],{inoka$af,{inoka$af,PV,be_removed;be_uncovered;be_revealed,pos:verb asp:p vox:a mod:i,,intrans,,
9583,9584,{isota1o2a3,k.$.f,LEXICON,[STEM-PV],{isotako$af,{isotako$af,PV,explore;search_for;reconnoiter;scout,pos:verb asp:p vox:a mod:i,,trans,,
9584,9585,1A2a3,k.$.f,LEXICON,[STEM-PV],kA$af,kA$af,PV,disclose;reveal,pos:verb asp:p vox:a mod:i,,trans,,
9585,9586,1a2a3,k.$.f,LEXICON,[STEM-PV],ka$af-i,ka$af,PV,discover;reveal;disclose;examine,pos:verb asp:p vox:a mod:i,,trans,,
9586,9587,ta1a2~3,k.$.f,LEXICON,[STEM-PV],taka$~af,taka$~af,PV,be_uncovered;be_revealed;become_manifest,pos:verb asp:p vox:a mod:i,,intrans,,
9587,9588,ta1A2a3,k.$.f,LEXICON,[STEM-PV],takA$af,takA$af,PV,share_secrets,pos:verb asp:p vox:a mod:i,,trans,,
9588,9589,{i1ota2a3,k.$.f,LEXICON,[STEM-PV],{ikota$af,{ukotu$if,PV_PASS,discover;detect,pos:verb asp:p vox:p mod:i,,intrans,,
9589,9590,{ino1a2a3,k.$.f,LEXICON,[STEM-PV],{inoka$af,{unoku$if,PV_PASS,be_removed;be_uncovered;be_revealed,pos:verb asp:p vox:p mod:i,,intrans,,
9590,9591,{isota1o2a3,k.$.f,LEXICON,[STEM-PV],{isotako$af,{usotuko$if,PV_PASS,explore;search_for;reconnoiter;scout,pos:verb asp:p vox:p mod:i,,intrans,,
9591,9592,1A2a3,k.$.f,LEXICON,[STEM-PV],kA$af,kuw$if,PV_PASS,disclose;reveal,pos:verb asp:p vox:p mod:i,,intrans,,
9592,9593,1a2a3,k.$.f,LEXICON,[STEM-PV],ka$af-i,ku$if,PV_PASS,discover;reveal;disclose;examine,pos:verb asp:p vox:p mod:i,,intrans,,
9593,9594,ta1a2~3,k.$.f,LEXICON,[STEM-PV],taka$~af,tuku$~if,PV_PASS,be_uncovered;be_revealed;become_manifest,pos:verb asp:p vox:p mod:i,,intrans,,
9594,9595,ta1A2a3,k.$.f,LEXICON,[STEM-PV],takA$af,tukuw$if,PV_PASS,share_secrets,pos:verb asp:p vox:p mod:i,,intrans,,
9595,9596,{ino1a2a3,k.$.H,LEXICON,[STEM-PV],{inoka$aH,{inoka$aH,PV,be_dispersed;be_scattered,pos:verb asp:p vox:a mod:i,,intrans,,
9596,9597,1A2a3,k.$.H,LEXICON,[STEM-PV],kA$aH,kA$aH,PV,bear_a_grudge_against,pos:verb asp:p vox:a mod:i,,trans,,
9597,9598,1a2a3,k.$.H,LEXICON,[STEM-PV],ka$aH-a,ka$aH,PV,bear_a_grudge,pos:verb asp:p vox:a mod:i,,trans,,
9598,9599,{ino1a2a3,k.$.H,LEXICON,[STEM-PV],{inoka$aH,{unoku$iH,PV_PASS,be_dispersed;be_scattered,pos:verb asp:p vox:p mod:i,,intrans,,
9599,9600,1A2a3,k.$.H,LEXICON,[STEM-PV],kA$aH,kuw$iH,PV_PASS,bear_a_grudge_against,pos:verb asp:p vox:p mod:i,,intrans,,
9600,9601,1a2a3,k.$.H,LEXICON,[STEM-PV],ka$aH-a,ku$iH,PV_PASS,bear_a_grudge,pos:verb asp:p vox:p mod:i,,intrans,,
9601,9602,1a2o3a4,k.$.k.$,LEXICON,[STEM-PV],ka$oka$,ka$oka$,PV,flee;run_away;rustle,pos:verb asp:p vox:a mod:i,,trans,,
9602,9603,1a2o3a4,k.$.k.$,LEXICON,[STEM-PV],ka$oka$,ku$oki$,PV_PASS,flee;run_away;rustle,pos:verb asp:p vox:p mod:i,,intrans,,
9603,9604,1a2~a3,k.$.r,LEXICON,[STEM-PV],ka$~ar,ka$~ar,PV,bare_the_teeth;scowl;smile,pos:verb asp:p vox:a mod:i,,trans,,
9604,9605,1a2a3,k.$.r,LEXICON,[STEM-PV],ka$ar-i,ka$ar,PV,bare_the_teeth;scowl;smile,pos:verb asp:p vox:a mod:i,,trans,,
9605,9606,1a2~a3,k.$.r,LEXICON,[STEM-PV],ka$~ar,ku$~ir,PV_PASS,bare_the_teeth;scowl;smile,pos:verb asp:p vox:p mod:i,,intrans,,
9606,9607,1a2a3,k.$.r,LEXICON,[STEM-PV],ka$ar-i,ku$ir,PV_PASS,bare_the_teeth;scowl;smile,pos:verb asp:p vox:p mod:i,,intrans,,
9607,9608,1a2a3,k.$.T,LEXICON,[STEM-PV],ka$aT-i,ka$aT,PV,take_off;remove;scrape_off,pos:verb asp:p vox:a mod:i,,trans,,
9608,9609,1a2a3,k.$.T,LEXICON,[STEM-PV],ka$aT-i,ku$iT,PV_PASS,take_off;remove;scrape_off,pos:verb asp:p vox:p mod:i,,intrans,,
9609,9610,1a2a3,k.b.$,LEXICON,[STEM-PV],kaba$-u,kaba$,PV,clench,pos:verb asp:p vox:a mod:i,,trans,,
9610,9611,1a2a3,k.b.$,LEXICON,[STEM-PV],kaba$-u,kubi$,PV_PASS,clench,pos:verb asp:p vox:p mod:i,,intrans,,
9611,9612,{ino1a2a3,k.b.b,LEXICON,[STEM-PV],{inokab~,{inokab~,PV,fall;spill,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
9612,9613,{ino1a2a3,k.b.b,LEXICON,[STEM-PV],{inokab~,{inokabab,PV,fall;spill,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
9613,9614,>a1o2a3,k.b.b,LEXICON,[STEM-PV],>akab~,>akobab,PV,knock_down;be_devoted,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
9614,9615,>a1o2a3,k.b.b,LEXICON,[STEM-PV],>akab~,>akab~,PV,knock_down;be_devoted,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
9615,9616,1a2a3,k.b.b,LEXICON,[STEM-PV],kab~-u,kab~,PV,pour_out;topple,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
9616,9617,1a2a3,k.b.b,LEXICON,[STEM-PV],kab~-u,kabab,PV,pour_out;topple,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
9617,9618,1a2~a3,k.b.b,LEXICON,[STEM-PV],kab~ab,kab~ab,PV,roll,pos:verb asp:p vox:a mod:i,,trans,,
9618,9619,{ino1a2a3,k.b.b,LEXICON,[STEM-PV],{inokab~,{unokub~,PV_PASS,fall;spill,pos:verb asp:p vox:p mod:i,v-suff,gem intrans,,
9619,9620,{ino1a2a3,k.b.b,LEXICON,[STEM-PV],{inokab~,{unokubib,PV_PASS,fall;spill,pos:verb asp:p vox:p mod:i,c-suff,gem intrans,,
9620,9621,>a1o2a3,k.b.b,LEXICON,[STEM-PV],>akab~,>ukobib,PV_PASS,knock_down;be_devoted,pos:verb asp:p vox:p mod:i,c-suff,gem intrans,,
9621,9622,>a1o2a3,k.b.b,LEXICON,[STEM-PV],>akab~,>ukib~,PV_PASS,knock_down;be_devoted,pos:verb asp:p vox:p mod:i,v-suff,gem intrans,,
9622,9623,1a2a3,k.b.b,LEXICON,[STEM-PV],kab~-u,kub~,PV_PASS,pour_out;topple,pos:verb asp:p vox:p mod:i,v-suff,gem intrans,,
9623,9624,1a2a3,k.b.b,LEXICON,[STEM-PV],kab~-u,kubib,PV_PASS,pour_out;topple,pos:verb asp:p vox:p mod:i,c-suff,gem intrans,,
9624,9625,1a2~a3,k.b.b,LEXICON,[STEM-PV],kab~ab,kub~ib,PV_PASS,roll,pos:verb asp:p vox:p mod:i,,intrans,,
9625,9626,1a2~a3,k.b.d,LEXICON,[STEM-PV],kab~ad,kab~ad,PV,inflict,pos:verb asp:p vox:a mod:i,,trans,,
9626,9627,1A2a3,k.b.d,LEXICON,[STEM-PV],kAbad,kAbad,PV,endure;suffer,pos:verb asp:p vox:a mod:i,,trans,,
9627,9628,1a2a3,k.b.d,LEXICON,[STEM-PV],kabad-i,kabad,PV,afflict;wear_down,pos:verb asp:p vox:a mod:i,,trans,,
9628,9629,1a2a3,k.b.d,LEXICON,[STEM-PV],kabad-u,kabad,PV,afflict;wear_down,pos:verb asp:p vox:a mod:i,,trans,,
9629,9630,ta1a2~3,k.b.d,LEXICON,[STEM-PV],takab~ad,takab~ad,PV,suffer;sustain;undergo,pos:verb asp:p vox:a mod:i,,trans,,
9630,9631,1a2~a3,k.b.d,LEXICON,[STEM-PV],kab~ad,kub~id,PV_PASS,inflict,pos:verb asp:p vox:p mod:i,,intrans,,
9631,9632,1A2a3,k.b.d,LEXICON,[STEM-PV],kAbad,kuwbid,PV_PASS,endure;suffer,pos:verb asp:p vox:p mod:i,,intrans,,
9632,9633,1a2a3,k.b.d,LEXICON,[STEM-PV],kabad-i,kubid,PV_PASS,afflict;wear_down,pos:verb asp:p vox:p mod:i,,intrans,,
9633,9634,1a2a3,k.b.d,LEXICON,[STEM-PV],kabad-u,kubid,PV_PASS,afflict;wear_down,pos:verb asp:p vox:p mod:i,,intrans,,
9634,9635,ta1a2~3,k.b.d,LEXICON,[STEM-PV],takab~ad,tukub~id,PV_PASS,suffer;sustain;undergo,pos:verb asp:p vox:p mod:i,,intrans,,
9635,9636,1a2a3,k.b.H,LEXICON,[STEM-PV],kabaH-a,kabaH,PV,control;prevent;restrain,pos:verb asp:p vox:a mod:i,,trans,,
9636,9637,1a2a3,k.b.H,LEXICON,[STEM-PV],kabaH-a,kubiH,PV_PASS,control;prevent;restrain,pos:verb asp:p vox:p mod:i,,intrans,,
9637,9638,1a2o3a4,k.b.k.b,LEXICON,[STEM-PV],kabokab,kabokab,PV,capsize;revert,pos:verb asp:p vox:a mod:i,,trans,,
