,LINE,PATTERN_ABSTRACT,ROOT,ROOT_CLASS,PATTERN_LEMMA,PATTERN,DEFINE,CLASS,LEMMA,FORM,BW,GLOSS,FEAT,COND-T,COND-S,COMMENTS,STATUS
4063,4064,ta1A2a3,H.t.t,c+n.c-n.2,ta1A2~,ta1A2~,LEXICON,[STEM-IV],taHAt~,taHAt~,IV,grind;corrode,pos:verb asp:i vox:a,v-suff,a-# gem trans,,
4064,4065,ta1A2a3,H.t.t,c+n.c-n.2,ta1A2~,ta1A2i3,LEXICON,[STEM-IV],taHAt~,taHAtit,IV,grind;corrode,pos:verb asp:i vox:a,c-suff,a-# gem trans,,
4065,4066,1a2a3,H.v.r,c+n.c+n.c-n,1a2i3-a,1o2a3,LEXICON,[STEM-IV],Havir-a,Hovar,IV,congeal;be_lumpy,pos:verb asp:i vox:a,,a-# intrans,,
4066,4067,{i1ota2a3,H.v.v,c+n.c-n.2,{i1ota2~,1ota2~,LEXICON,[STEM-IV],{iHotav~,Hotav~,IV,encourage;urge;incite,pos:verb asp:i vox:a,v-suff,a-# gem trans,,
4067,4068,{i1ota2a3,H.v.v,c+n.c-n.2,{i1ota2~,1ota2i3,LEXICON,[STEM-IV],{iHotav~,Hotaviv,IV,encourage;urge;incite,pos:verb asp:i vox:a,c-suff,a-# gem trans,,
4068,4069,{isota1o2a3,H.v.v,c+n.c-n.2,{isota1a2~,sota1i2~,LEXICON,[STEM-IV],{isotaHav~,sotaHiv~,IV,encourage;urge;incite,pos:verb asp:i vox:a,v-suff,a-# gem trans,,
4069,4070,{isota1o2a3,H.v.v,c+n.c-n.2,{isota1a2~,sota1o2i3,LEXICON,[STEM-IV],{isotaHav~,sotaHoviv,IV,encourage;urge;incite,pos:verb asp:i vox:a,c-suff,a-# gem trans,,
4070,4071,1a2a3,H.v.v,c+n.c-n.2,1a2~-u,1u2~,LEXICON,[STEM-IV],Hav~-u,Huv~,IV,encourage;urge;incite,pos:verb asp:i vox:a,v-suff,a-# gem trans,,
4071,4072,1a2a3,H.v.v,c+n.c-n.2,1a2~-u,1o2u3,LEXICON,[STEM-IV],Hav~-u,Hovuv,IV,encourage;urge;incite,pos:verb asp:i vox:a,c-suff,a-# gem trans,,
4072,4073,1a2a3,H.v.w,c+n.c+n.w,1a2A-u,1o2,LEXICON,[STEM-IV],HavA-u,Hov,IV,spread;disperse,pos:verb asp:i vox:a,,a-# #-uw defective trans,,
4073,4074,{isota1o2a3,H.w.*,c+n.w.c-n,{isota1o2a3,sota1o2i3,LEXICON,[STEM-IV],{isotaHowa*,sotaHowi*,IV,overwhelm;seize;usurp,pos:verb asp:i vox:a,,a-# trans,,
4074,4075,>a1o2a3,H.w.*,c+n.w.c-n,>a1o2a3,1o2i3,LEXICON,[STEM-IV],>aHowa*,Howi*,IV,urge_on;spur_on,pos:verb asp:i vox:a,,u-# trans,,
4075,4076,1a2a3,H.w.*,c+n.w.c-n,1A3-u,1u3,LEXICON,[STEM-IV],HA*-u,Hu*,IV,urge_on;spur_on,pos:verb asp:i vox:a,c-suff,a-# hollow trans,,
4076,4077,1a2a3,H.w.*,c+n.w.c-n,1A3-u,1u23,LEXICON,[STEM-IV],HA*-u,Huw*,IV,urge_on;spur_on,pos:verb asp:i vox:a,v-suff,a-# hollow trans,,
4077,4078,1a2a3,H.w.$,c+n.w.c-n,1A3-u,1u3,LEXICON,[STEM-IV],HA$-u,Hu$,IV,round_up;stop;hinder,pos:verb asp:i vox:a,c-suff,a-# hollow trans,,
4078,4079,1a2a3,H.w.$,c+n.w.c-n,1A3-u,1u23,LEXICON,[STEM-IV],HA$-u,Huw$,IV,round_up;stop;hinder,pos:verb asp:i vox:a,v-suff,a-# hollow trans,,
4079,4080,1a2a3,h.w.$,c+n.w.c-n,1A3-u,1u3,LEXICON,[STEM-IV],hA$-u,hu$,IV,be_excited;be_agitated,pos:verb asp:i vox:a,c-suff,a-# hollow intrans,,
4080,4081,1a2a3,h.w.$,c+n.w.c-n,1A3-u,1u23,LEXICON,[STEM-IV],hA$-u,huw$,IV,be_excited;be_agitated,pos:verb asp:i vox:a,v-suff,a-# hollow intrans,,
4081,4082,1a2~a3,H.w.$,c+n.w.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],Haw~a$,Haw~i$,IV,amass;save;hoard,pos:verb asp:i vox:a,,u-# trans,,
4082,4083,1a2~a3,h.w.$,c+n.w.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],haw~a$,haw~i$,IV,agitate;incite;inflame,pos:verb asp:i vox:a,,u-# trans,,
4083,4084,1A2a3,h.w.$,c+n.w.c-n,1A2a3,1A2i3,LEXICON,[STEM-IV],hAwa$,hAwi$,IV,annoy,pos:verb asp:i vox:a,,u-# trans,,
4084,4085,1a2a3,h.w.$,c+n.w.c-n,1a2i3-a,1o2a3,LEXICON,[STEM-IV],hawi$-a,howa$,IV,be_excited;be_agitated,pos:verb asp:i vox:a,,a-# intrans,,
4085,4086,ta1a2~3,h.w.$,c+n.w.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],tahaw~a$,tahaw~a$,IV,be_agitated;run_riot,pos:verb asp:i vox:a,,a-# intrans,,
4086,4087,ta1a2~3,H.w.b,c+n.w.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taHaw~ab,taHaw~ab,IV,abstain;be_pious,pos:verb asp:i vox:a,,a-# trans,,
4087,4088,1a2a3,H.w.d,c+n.w.c-n,1A3-u,1u3,LEXICON,[STEM-IV],HAd-u,Hud,IV,turn_aside;turn_away,pos:verb asp:i vox:a,c-suff,a-# hollow trans,,
4088,4089,1a2a3,H.w.d,c+n.w.c-n,1A3-u,1u23,LEXICON,[STEM-IV],HAd-u,Huwd,IV,turn_aside;turn_away,pos:verb asp:i vox:a,v-suff,a-# hollow trans,,
4089,4090,1a2a3,h.w.d,c+n.w.c-n,1A3-u,1u3,LEXICON,[STEM-IV],hAd-u,hud,IV,be_a_Jew,pos:verb asp:i vox:a,c-suff,a-# hollow intrans,,
4090,4091,1a2a3,h.w.d,c+n.w.c-n,1A3-u,1u23,LEXICON,[STEM-IV],hAd-u,huwd,IV,be_a_Jew,pos:verb asp:i vox:a,v-suff,a-# hollow intrans,,
4091,4092,1a2~a3,H.w.d,c+n.w.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],Haw~ad,Haw~id,IV,turn_off;turn,pos:verb asp:i vox:a,,u-# trans,,
4092,4093,1a2~a3,h.w.d,c+n.w.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],haw~ad,haw~id,IV,intoxicate;make_Jewish,pos:verb asp:i vox:a,,u-# trans,,
4093,4094,1A2a3,h.w.d,c+n.w.c-n,1A2a3,1A2i3,LEXICON,[STEM-IV],hAwad,hAwid,IV,be_indulgent;be_obliging;moderate,pos:verb asp:i vox:a,,u-# trans,,
4094,4095,ta1a2~3,h.w.d,c+n.w.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],tahaw~ad,tahaw~ad,IV,become_a_Jew,pos:verb asp:i vox:a,,a-# intrans,,
4095,4096,1a2a3,h.w.E,c+n.w.c-n,1A3-a,1A3,LEXICON,[STEM-IV],hAE-a,hAE,IV,vomit,pos:verb asp:i vox:a,v-suff,a-# hollow trans,,
4096,4097,1a2a3,h.w.E,c+n.w.c-n,1A3-a,1a3,LEXICON,[STEM-IV],hAE-a,haE,IV,vomit,pos:verb asp:i vox:a,c-suff,a-# hollow trans,,
4097,4098,1a2a3,h.w.E,c+n.w.c-n,1A3-u,1u3,LEXICON,[STEM-IV],hAE-u,huE,IV,vomit,pos:verb asp:i vox:a,c-suff,a-# hollow trans,,
4098,4099,1a2a3,h.w.E,c+n.w.c-n,1A3-u,1u23,LEXICON,[STEM-IV],hAE-u,huwE,IV,vomit,pos:verb asp:i vox:a,v-suff,a-# hollow trans,,
4099,4100,1a2~a3,h.w.E,c+n.w.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],haw~aE,haw~iE,IV,make_vomit,pos:verb asp:i vox:a,,u-# trans,,
4100,4101,ta1a2~3,h.w.E,c+n.w.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],tahaw~aE,tahaw~aE,IV,vomit,pos:verb asp:i vox:a,,a-# trans,,
4101,4102,{i1ota2a3,H.w.j,c+n.w.c-n,{i1otA3,1ota3,LEXICON,[STEM-IV],{iHotAj,Hotaj,IV,need;want,pos:verb asp:i vox:a,c-suff,a-# hollow trans,,
4102,4103,{i1ota2a3,H.w.j,c+n.w.c-n,{i1otA3,1otA3,LEXICON,[STEM-IV],{iHotAj,HotAj,IV,need;want,pos:verb asp:i vox:a,v-suff,a-# hollow trans,,
4103,4104,>a1o2a3,H.w.j,c+n.w.c-n,>a1o2a3,1o2i3,LEXICON,[STEM-IV],>aHowaj,Howij,IV,need;require,pos:verb asp:i vox:a,,u-# trans,,
4104,4105,1a2a3,H.w.k,c+n.w.c-n,1A3-u,1u3,LEXICON,[STEM-IV],HAk-u,Huk,IV,contrive;fabricate;weave;knit,pos:verb asp:i vox:a,c-suff,a-# hollow trans,,
4105,4106,1a2a3,H.w.k,c+n.w.c-n,1A3-u,1u23,LEXICON,[STEM-IV],HAk-u,Huwk,IV,contrive;fabricate;weave;knit,pos:verb asp:i vox:a,v-suff,a-# hollow trans,,
4106,4107,{i1ota2a3,H.w.l,c+n.w.c-n,{i1otA3,1ota3,LEXICON,[STEM-IV],{iHotAl,Hotal,IV,deceive;swindle;cheat,pos:verb asp:i vox:a,c-suff,a-# hollow trans,,
4107,4108,{i1ota2a3,H.w.l,c+n.w.c-n,{i1otA3,1otA3,LEXICON,[STEM-IV],{iHotAl,HotAl,IV,deceive;swindle;cheat,pos:verb asp:i vox:a,v-suff,a-# hollow trans,,
4108,4109,{i1o2a3~,H.w.l,c+n.w.c-n,{i1o2a3~,1o2a3~,LEXICON,[STEM-IV],{iHowal~,Howal~,IV,be_cross-eyed;squint,pos:verb asp:i vox:a,v-suff,a-# gem intrans,,
4109,4110,{i1o2a3~,H.w.l,c+n.w.c-n,{i1o2a3~,1o2a3i3,LEXICON,[STEM-IV],{iHowal~,Howalil,IV,be_cross-eyed;squint,pos:verb asp:i vox:a,c-suff,a-# gem intrans,,
4110,4111,{isota1o2a3,H.w.l,c+n.w.c-n,{isota1A3,sota1i3,LEXICON,[STEM-IV],{isotaHAl,sotaHil,IV,be_impossible;be_transformed,pos:verb asp:i vox:a,c-suff,a-# hollow intrans,,
4111,4112,{isota1o2a3,H.w.l,c+n.w.c-n,{isota1A3,sota1iy3,LEXICON,[STEM-IV],{isotaHAl,sotaHiyl,IV,be_impossible;be_transformed,pos:verb asp:i vox:a,v-suff,a-# hollow intrans,,
4112,4113,{isota1o2a3,h.w.l,c+n.w.c-n,{isota1A3,sota1i3,LEXICON,[STEM-IV],{isotahAl,sotahil,IV,deem_significant;be_appalled,pos:verb asp:i vox:a,c-suff,a-# hollow trans,,
4113,4114,{isota1o2a3,h.w.l,c+n.w.c-n,{isota1A3,sota1iy3,LEXICON,[STEM-IV],{isotahAl,sotahiyl,IV,deem_significant;be_appalled,pos:verb asp:i vox:a,v-suff,a-# hollow trans,,
4114,4115,>a1o2a3,H.w.l,c+n.w.c-n,>a1A3,1i3,LEXICON,[STEM-IV],>aHAl,Hil,IV,refer;assign,pos:verb asp:i vox:a,c-suff,u-# hollow trans,,
4115,4116,>a1o2a3,H.w.l,c+n.w.c-n,>a1A3,1iy3,LEXICON,[STEM-IV],>aHAl,Hiyl,IV,refer;assign,pos:verb asp:i vox:a,v-suff,u-# hollow trans,,
4116,4117,1a2a3,H.w.l,c+n.w.c-n,1A3-u,1u3,LEXICON,[STEM-IV],HAl-u,Hul,IV,prevent,pos:verb asp:i vox:a,c-suff,a-# hollow trans,,
4117,4118,1a2a3,H.w.l,c+n.w.c-n,1A3-u,1u23,LEXICON,[STEM-IV],HAl-u,Huwl,IV,prevent,pos:verb asp:i vox:a,v-suff,a-# hollow trans,,
4118,4119,1a2a3,h.w.l,c+n.w.c-n,1A3-u,1u3,LEXICON,[STEM-IV],hAl-u,hul,IV,frighten;intimidate,pos:verb asp:i vox:a,c-suff,a-# hollow trans,,
4119,4120,1a2a3,h.w.l,c+n.w.c-n,1A3-u,1u23,LEXICON,[STEM-IV],hAl-u,huwl,IV,frighten;intimidate,pos:verb asp:i vox:a,v-suff,a-# hollow trans,,
4120,4121,1a2~a3,H.w.l,c+n.w.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],Haw~al,Haw~il,IV,change;convert;switch,pos:verb asp:i vox:a,,u-# trans,,
4121,4122,1a2~a3,h.w.l,c+n.w.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],haw~al,haw~il,IV,frighten;intimidate,pos:verb asp:i vox:a,,u-# trans,,
4122,4123,1A2a3,H.w.l,c+n.w.c-n,1A2a3,1A2i3,LEXICON,[STEM-IV],HAwal,HAwil,IV,attempt;try,pos:verb asp:i vox:a,,u-# trans,,
4123,4124,ta1a2~3,H.w.l,c+n.w.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taHaw~al,taHaw~al,IV,be_changed;be_transformed,pos:verb asp:i vox:a,,a-# intrans,,
4124,4125,ta1A2a3,H.w.l,c+n.w.c-n,ta1A2a3,ta1A2a3,LEXICON,[STEM-IV],taHAwal,taHAwal,IV,endeavor;strive,pos:verb asp:i vox:a,,a-# trans,,
4125,4126,ta1a2~3,H.w.l,c+n.w.c-n,ta1ay~a3,ta1ay~a3,LEXICON,[STEM-IV],taHay~al,taHay~al,IV,employ_artful_means;ponder_ways_and_means,pos:verb asp:i vox:a,,a-# trans,,
4126,4127,{isota1o2a3,h.w.m,c+n.w.c-n,{isota1A3,sota1i3,LEXICON,[STEM-IV],{isotahAm,sotahim,IV,infatuate;captivate,pos:verb asp:i vox:a,c-suff,a-# hollow trans,,
4127,4128,{isota1o2a3,h.w.m,c+n.w.c-n,{isota1A3,sota1iy3,LEXICON,[STEM-IV],{isotahAm,sotahiym,IV,infatuate;captivate,pos:verb asp:i vox:a,v-suff,a-# hollow trans,,
4128,4129,1a2a3,H.w.m,c+n.w.c-n,1A3-u,1u3,LEXICON,[STEM-IV],HAm-u,Hum,IV,hover;circle;glide,pos:verb asp:i vox:a,c-suff,a-# hollow trans,,
4129,4130,1a2a3,H.w.m,c+n.w.c-n,1A3-u,1u23,LEXICON,[STEM-IV],HAm-u,Huwm,IV,hover;circle;glide,pos:verb asp:i vox:a,v-suff,a-# hollow trans,,
4130,4131,1a2~a3,H.w.m,c+n.w.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],Haw~am,Haw~im,IV,circle;hover;revolve,pos:verb asp:i vox:a,,u-# trans,,
4131,4132,1a2~a3,h.w.m,c+n.w.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],haw~am,haw~im,IV,doze_off;fall_asleep;exaggerate,pos:verb asp:i vox:a,,u-# trans,,
4132,4133,ta1a2~3,h.w.m,c+n.w.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],tahaw~am,tahaw~am,IV,doze_off;fall_asleep,pos:verb asp:i vox:a,,a-# trans,,
4133,4134,{isota1o2a3,h.w.n,c+n.w.n,{isota1A3,sota1iy3,LEXICON,[STEM-IV],{isotahAn,sotahiyn,IV,consider_easy;disdain,pos:verb asp:i vox:a,v-suff,a-# #n hollow trans,,
4134,4135,{isota1o2a3,h.w.n,c+n.w.n,{isota1A3,sota1i3,LEXICON,[STEM-IV],{isotahAn,sotahin,IV,consider_easy;disdain,pos:verb asp:i vox:a,c-suff,a-# #n hollow trans,,
4135,4136,{isota1o2a3,h.w.n,c+n.w.n,{isota1o2a3,sota1o2i3,LEXICON,[STEM-IV],{isotahowan,sotahowin,IV,consider_easy;disdain;scorn,pos:verb asp:i vox:a,,a-# #n trans,,
4136,4137,>a1o2a3,h.w.n,c+n.w.n,>a1A3,1i3,LEXICON,[STEM-IV],>ahAn,hin,IV,insult;disdain,pos:verb asp:i vox:a,c-suff,u-# #n hollow trans,,
4137,4138,>a1o2a3,h.w.n,c+n.w.n,>a1A3,1iy3,LEXICON,[STEM-IV],>ahAn,hiyn,IV,insult;disdain,pos:verb asp:i vox:a,v-suff,u-# #n trans,,
4138,4139,1a2a3,h.w.n,c+n.w.n,1A3-u,1u3,LEXICON,[STEM-IV],hAn-u,hun,IV,be_insignificant;be_contemptible,pos:verb asp:i vox:a,c-suff,a-# #n hollow intrans,,
4139,4140,1a2a3,h.w.n,c+n.w.n,1A3-u,1u23,LEXICON,[STEM-IV],hAn-u,huwn,IV,be_insignificant;be_contemptible,pos:verb asp:i vox:a,v-suff,a-# #n hollow intrans,,
4140,4141,1a2~a3,h.w.n,c+n.w.n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],haw~an,haw~in,IV,facilitate;disparage,pos:verb asp:i vox:a,,u-# #n trans,,
4141,4142,ta1A2a3,h.w.n,c+n.w.n,ta1A2a3,ta1A2a3,LEXICON,[STEM-IV],tahAwan,tahAwan,IV,consider_easy;disdain;be_indifferent_toward,pos:verb asp:i vox:a,,a-# #n trans,,
4142,4143,>a1o2a3,H.w.q,c+n.w.c-n,>a1A3,1i3,LEXICON,[STEM-IV],>aHAq,Hiq,IV,surround;bring_down,pos:verb asp:i vox:a,c-suff,u-# hollow trans,,
4143,4144,>a1o2a3,H.w.q,c+n.w.c-n,>a1A3,1iy3,LEXICON,[STEM-IV],>aHAq,Hiyq,IV,surround;bring_down,pos:verb asp:i vox:a,v-suff,u-# hollow trans,,
4144,4145,1a2a3,H.w.q,c+n.w.c-n,1A3-u,1u3,LEXICON,[STEM-IV],HAq-u,Huq,IV,surround;enclose;embrace,pos:verb asp:i vox:a,c-suff,a-# hollow trans,,
4145,4146,1a2a3,H.w.q,c+n.w.c-n,1A3-u,1u23,LEXICON,[STEM-IV],HAq-u,Huwq,IV,surround;enclose;embrace,pos:verb asp:i vox:a,v-suff,a-# hollow trans,,
4146,4147,1a2~a3,H.w.q,c+n.w.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],Haw~aq,Haw~iq,IV,surround;enclose;embrace,pos:verb asp:i vox:a,,u-# trans,,
4147,4148,1a2o3a4,H.w.q.l,c+n.w.c+n.c-n,1a2o3a4,1a2o3i4,LEXICON,[STEM-IV],Hawoqal,Hawoqil,IV,"say_""God_alone_is_mighty""",pos:verb asp:i vox:a,,u-# trans,,
4148,4149,{ino1a2a3,h.w.r,c+n.w.c-n,{ino1A3,no1a3,LEXICON,[STEM-IV],{inohAr,nohar,IV,be_demolished;collapse,pos:verb asp:i vox:a,c-suff,a-# hollow intrans,,
4149,4150,{ino1a2a3,h.w.r,c+n.w.c-n,{ino1A3,no1A3,LEXICON,[STEM-IV],{inohAr,nohAr,IV,be_demolished;collapse,pos:verb asp:i vox:a,v-suff,a-# hollow intrans,,
4150,4151,1a2a3,H.w.r,c+n.w.c-n,1A3-u,1u3,LEXICON,[STEM-IV],HAr-u,Hur,IV,return;recede,pos:verb asp:i vox:a,c-suff,a-# hollow trans,,
4151,4152,1a2a3,H.w.r,c+n.w.c-n,1A3-u,1u23,LEXICON,[STEM-IV],HAr-u,Huwr,IV,return;recede,pos:verb asp:i vox:a,v-suff,a-# hollow trans,,
4152,4153,1a2a3,h.w.r,c+n.w.c-n,1A3-u,1u3,LEXICON,[STEM-IV],hAr-u,hur,IV,collapse,pos:verb asp:i vox:a,c-suff,a-# hollow intrans,,
4153,4154,1a2a3,h.w.r,c+n.w.c-n,1A3-u,1u23,LEXICON,[STEM-IV],hAr-u,huwr,IV,collapse,pos:verb asp:i vox:a,v-suff,a-# hollow intrans,,
4154,4155,1a2a3,h.w.r,c+n.w.c-n,1A3-u,1u3,LEXICON,[STEM-IV],hAr-u,hur,IV,topple,pos:verb asp:i vox:a,c-suff,a-# hollow trans,,
4155,4156,1a2a3,h.w.r,c+n.w.c-n,1A3-u,1u23,LEXICON,[STEM-IV],hAr-u,huwr,IV,topple,pos:verb asp:i vox:a,v-suff,a-# hollow trans,,
4156,4157,1a2~a3,H.w.r,c+n.w.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],Haw~ar,Haw~ir,IV,modify;transform;whiten,pos:verb asp:i vox:a,,u-# trans,,
4157,4158,1a2~a3,h.w.r,c+n.w.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],haw~ar,haw~ir,IV,endanger;imperil,pos:verb asp:i vox:a,,u-# trans,,
4158,4159,1A2a3,H.w.r,c+n.w.c-n,1A2a3,1A2i3,LEXICON,[STEM-IV],HAwar,HAwir,IV,converse_with;discuss_with,pos:verb asp:i vox:a,,u-# trans,,
4159,4160,1a2a3,H.w.r,c+n.w.c-n,1a2i3-a,1o2a3,LEXICON,[STEM-IV],Hawir-a,Howar,IV,be_very_dark,pos:verb asp:i vox:a,,a-# intrans,,
4160,4161,ta1a2~3,H.w.r,c+n.w.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taHaw~ar,taHaw~ar,IV,be_altered;be_transformed,pos:verb asp:i vox:a,,a-# intrans,,
4161,4162,ta1a2~3,h.w.r,c+n.w.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],tahaw~ar,tahaw~ar,IV,collapse,pos:verb asp:i vox:a,,a-# intrans,,
4162,4163,ta1A2a3,H.w.r,c+n.w.c-n,ta1A2a3,ta1A2a3,LEXICON,[STEM-IV],taHAwar,taHAwar,IV,discuss,pos:verb asp:i vox:a,,a-# trans,,
4163,4164,{i1ota2a3,H.w.s,c+n.w.c-n,{i1otA3,1ota3,LEXICON,[STEM-IV],{iHotAs,Hotas,IV,hesitate,pos:verb asp:i vox:a,c-suff,a-# hollow intrans,,
4164,4165,{i1ota2a3,H.w.s,c+n.w.c-n,{i1otA3,1otA3,LEXICON,[STEM-IV],{iHotAs,HotAs,IV,hesitate,pos:verb asp:i vox:a,v-suff,a-# hollow intrans,,
4165,4166,{ino1a2a3,h.w.s,c+n.w.c-n,{ino1A3,no1A3,LEXICON,[STEM-IV],{inohAs,nohAs,IV,be_dazzled;be_beguiled,pos:verb asp:i vox:a,v-suff,a-# hollow intrans,,
4166,4167,{ino1a2a3,h.w.s,c+n.w.c-n,{ino1A3,no1a3,LEXICON,[STEM-IV],{inohAs,nohas,IV,be_dazzled;be_beguiled,pos:verb asp:i vox:a,c-suff,a-# hollow intrans,,
4167,4168,{ino1a2a3,h.w.s,c+n.w.c-n,{ino1a2a3,no1a2i3,LEXICON,[STEM-IV],{inohawas,nohawis,IV,be_dazzled;be_beguiled,pos:verb asp:i vox:a,,a-# intrans,,
4168,4169,1a2~a3,h.w.s,c+n.w.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],haw~as,haw~is,IV,perplex;confuse,pos:verb asp:i vox:a,,u-# trans,,
4169,4170,1a2a3,h.w.s,c+n.w.c-n,1a2i3-a,1o2a3,LEXICON,[STEM-IV],hawis-a,howas,IV,be_perplexed;be_baffled,pos:verb asp:i vox:a,,a-# intrans,,
4170,4171,ta1a2~3,h.w.s,c+n.w.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],tahaw~as,tahaw~as,IV,be_dazzled;be_beguiled,pos:verb asp:i vox:a,,a-# intrans,,
4171,4172,{i1ota2a3,H.w.T,c+n.w.c-n,{i1otA3,1ota3,LEXICON,[STEM-IV],{iHotAT,HotaT,IV,take_precautions;be_careful;surround,pos:verb asp:i vox:a,c-suff,a-# hollow trans,,
4172,4173,{i1ota2a3,H.w.T,c+n.w.c-n,{i1otA3,1otA3,LEXICON,[STEM-IV],{iHotAT,HotAT,IV,take_precautions;be_careful;surround,pos:verb asp:i vox:a,v-suff,a-# hollow trans,,
4173,4174,>a1o2a3,H.w.T,c+n.w.c-n,>a1A3,1i3,LEXICON,[STEM-IV],>aHAT,HiT,IV,surround;encircle,pos:verb asp:i vox:a,c-suff,u-# hollow trans,,
4174,4175,>a1o2a3,H.w.T,c+n.w.c-n,>a1A3,1iy3,LEXICON,[STEM-IV],>aHAT,HiyT,IV,surround;encircle,pos:verb asp:i vox:a,v-suff,u-# hollow trans,,
4175,4176,1a2a3,H.w.T,c+n.w.c-n,1A3-u,1u3,LEXICON,[STEM-IV],HAT-u,HuT,IV,guard;protect;encircle,pos:verb asp:i vox:a,c-suff,a-# hollow trans,,
4176,4177,1a2a3,H.w.T,c+n.w.c-n,1A3-u,1u23,LEXICON,[STEM-IV],HAT-u,HuwT,IV,guard;protect;encircle,pos:verb asp:i vox:a,v-suff,a-# hollow trans,,
4177,4178,1a2~a3,H.w.T,c+n.w.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],Haw~aT,Haw~iT,IV,encircle;surround,pos:verb asp:i vox:a,,u-# trans,,
4178,4179,1A2a3,H.w.T,c+n.w.c-n,1A2a3,1A2i3,LEXICON,[STEM-IV],HAwaT,HAwiT,IV,try_to_outwit;mislead,pos:verb asp:i vox:a,,u-# trans,,
4179,4180,ta1a2~3,H.w.T,c+n.w.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taHaw~aT,taHaw~aT,IV,take_precautions;guard;be_careful,pos:verb asp:i vox:a,,a-# trans,,
4180,4181,{i1ota2a3,H.w.y,c+n.w.y,{i1ota2aY,1ota2,LEXICON,[STEM-IV],{iHotawaY,Hotaw,IV,contain;include,pos:verb asp:i vox:a,,a-# #-iy defective trans,,
4181,4182,{ino1a2a3,h.w.y,c+n.w.y,{ino1a2aY,no1a2,LEXICON,[STEM-IV],{inohawaY,nohaw,IV,fall,pos:verb asp:i vox:a,,a-# #-iy defective trans,,
4182,4183,{isota1o2a3,h.w.y,c+n.w.y,{isota1o2aY,sota1o2,LEXICON,[STEM-IV],{isotahowaY,sotahow,IV,charm;seduce,pos:verb asp:i vox:a,,a-# #-iy defective trans,,
4183,4184,>a1o2a3,h.w.y,c+n.w.y,>a1o2aY,1o2,LEXICON,[STEM-IV],>ahowaY,how,IV,aspire;have_a_penchant_for;fall,pos:verb asp:i vox:a,,u-# #-iy defective trans,,
4184,4185,1a2~a3,h.w.y,c+n.w.y,1a2~aY,1a2~,LEXICON,[STEM-IV],haw~aY,haw~,IV,ventilate,pos:verb asp:i vox:a,,u-# #-iy defective trans,,
4185,4186,1A2a3,h.w.y,c+n.w.y,1A2aY,1A2,LEXICON,[STEM-IV],hAwaY,hAw,IV,cajole;flatter,pos:verb asp:i vox:a,,u-# #-iy defective trans,,
4186,4187,1a2a3,H.w.y,c+n.w.y,1a2aY-i,1o2,LEXICON,[STEM-IV],HawaY-i,How,IV,gather;encompass;include;contain,pos:verb asp:i vox:a,,a-# #-iy defective trans,,
4187,4188,1a2a3,h.w.y,c+n.w.y,1a2aY-i,1o2,LEXICON,[STEM-IV],hawaY-i,how,IV,fall;collapse;topple,pos:verb asp:i vox:a,,a-# #-iy defective trans,,
4188,4189,1a2a3,h.w.y,c+n.w.y,1a2i3-a,1o2,LEXICON,[STEM-IV],hawiy-a,how,IV,love;like,pos:verb asp:i vox:a,,a-# #-aY defective trans,,
4189,4190,ta1a2~3,H.w.y,c+n.w.y,ta1a2~aY,ta1a2~,LEXICON,[STEM-IV],taHaw~aY,taHaw~,IV,curl_up;coil_up,pos:verb asp:i vox:a,,a-# #-aY defective trans,,
4190,4191,ta1a2~3,h.w.y,c+n.w.y,ta1a2~aY,ta1a2~,LEXICON,[STEM-IV],tahaw~aY,tahaw~,IV,be_ventilated,pos:verb asp:i vox:a,,a-# #-aY defective trans,,
