,LINE,PATTERN_ABSTRACT,ROOT,ROOT_CLASS,PATTERN_LEMMA,PATTERN,DEFINE,CLASS,LEMMA,FORM,BW,GLOSS,#GLOSS_OLD,FEAT,COND-T,COND-S,COMMENTS,STATUS,scratch1,scratch2
5212,5213,1a2o3a4,H.w.q.l,c+nt.w.c+nt.c-nt,1a2o3a4,1a2o3a4,LEXICON,[STEM-PV],Hawoqal,Hawoqal,PV,"say_""God_alone_is_mighty""","say_""God_alone_is_mighty""",pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5213,5214,1a2~a3,h.y.>,c+nt.y.>,1a2~a3,1a2~,LEXICON,[STEM-PV],hay~a>,hay~,PV,mobilize;prepare,mobilize;prepare,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#-a> trans,,,,
5214,5215,1a2~a3,H.y.w,c+nt.y.w,1a2~aA,1a2~,LEXICON,[STEM-PV],Hay~aA,Hay~,PV,grant_a_long_life;hail;keep_alive;laud;praise;salute,keep_alive;grant_a_long_life;praise;salute;hail;laud,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#-aA trans,,,,
5215,5216,1a2~a3,h.y.b,c+nt.y.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],hay~ab,hay~ab,PV,intimidate,intimidate,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5216,5217,1a2~a3,H.y.d,c+nt.y.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],Hay~ad,Hay~ad,PV,keep_aside;put_aside,keep_aside;put_aside,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5217,5218,1a2~a3,h.y.j,c+nt.y.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],hay~aj,hay~aj,PV,agitate;provoke;stir_up,agitate;stir_up;provoke,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5218,5219,1a2~a3,H.y.k,c+nt.y.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],Hay~ak,Hay~ak,PV,weave,weave,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5219,5220,1a2~a3,h.y.l,c+nt.y.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],hay~al,hay~al,PV,pile_up;pour;strew,pour;pile_up;strew,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5220,5221,1a2~a3,h.y.m,c+nt.y.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],hay~am,hay~am,PV,confuse;enchant,confuse;enchant,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5221,5222,1a2~a3,H.y.r,c+nt.y.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],Hay~ar,Hay~ar,PV,bewilder;confuse,confuse;bewilder,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5222,5223,1a2~a3,h.y.r,c+nt.y.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],hay~ar,hay~ar,PV,destroy;topple,topple;destroy,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5223,5224,1a2~a3,h.y.t,c+nt.y.t,1a2~a3,1a2~a3,LEXICON,[STEM-PV],hay~at,hay~at,PV,call,call,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#t trans,,,,
5224,5225,1a2a3,h.y.f,c+nt.y.c-nt,1a2i3,1a2i3,LEXICON,[STEM-PV],hayif,hayif,PV,be_slender,be_slender,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
5225,5226,1a2a3,H.y.w,c+nt.y.w,1a2i2-a,1a2,LEXICON,[STEM-PV],Hayiy-a,Hay,PV,experience;live;witness,live;experience;witness,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#-iy trans,,,,
5226,5227,1a2o3a4,h.y.k.l,c+nt.y.c+nt.c-nt,1a2o3a4,1a2o3a4,LEXICON,[STEM-PV],hayokal,hayokal,PV,create_a_framework;structure,create_a_framework;structure,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5227,5228,1a2o3a4,h.y.m.n,c+nt.y.c+nt.n,1a2o3a4,1a2o3a4,LEXICON,[STEM-PV],hayoman,hayoman,PV,control;guard;watch,guard;watch;control,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#n trans,,,,
5228,5229,1a2o3a4,h.y.n.m,c+nt.y.c+nt.c-nt,1a2o3a4,1a2o3a4,LEXICON,[STEM-PV],hayonam,hayonam,PV,murmur_softly,murmur_softly,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5229,5230,1a2a3,H.Z.Z,c+nt.c+nt.2,1a2~-a,1a2~,LEXICON,[STEM-PV],HaZ~-a,HaZ~,PV,be_fortunate,be_fortunate,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,gem intrans,,,,
5230,5231,1a2a3,H.Z.Z,c+nt.c+nt.2,1a2~-a,1a2a3,LEXICON,[STEM-PV],HaZ~-a,HaZaZ,PV,be_fortunate,be_fortunate,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,gem intrans,,,,
5231,5232,1a2a3,H.z.z,c+nt.c+nt.2,1a2~-u,1a2~,LEXICON,[STEM-PV],Haz~-u,Haz~,PV,cut;indent;notch,notch;indent;cut,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,gem trans,,,,
5232,5233,1a2a3,H.z.z,c+nt.c+nt.2,1a2~-u,1a2a3,LEXICON,[STEM-PV],Haz~-u,Hazaz,PV,cut;indent;notch,notch;indent;cut,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,gem trans,,,,
5233,5234,1a2a3,h.z.z,c+nt.c+nt.2,1a2~-u,1a2~,LEXICON,[STEM-PV],haz~-u,haz~,PV,jolt;rock;shake,shake;jolt;rock,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,gem trans,,,,
5234,5235,1a2a3,h.z.z,c+nt.c+nt.2,1a2~-u,1a2a3,LEXICON,[STEM-PV],haz~-u,hazaz,PV,jolt;rock;shake,shake;jolt;rock,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,gem trans,,,,
5235,5236,1a2~a3,H.z.b,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],Haz~ab,Haz~ab,PV,create_a_party;rally,rally;create_a_party,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5236,5237,1a2~a3,h.z.l,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],haz~al,haz~al,PV,emaciate;enervate,emaciate;enervate,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5237,5238,1a2~a3,H.z.m,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],Haz~am,Haz~am,PV,gird,gird,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5238,5239,1a2~a3,H.z.n,c+nt.c+nt.n,1a2~a3,1a2~a3,LEXICON,[STEM-PV],Haz~an,Haz~an,PV,grieve;sadden,sadden;grieve,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#n trans,,,,
5239,5240,1a2~a3,H.Z.r,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],HaZ~ar,HaZ~ar,PV,ban;prohibit,ban;prohibit,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5240,5241,1a2~a3,h.z.r,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],haz~ar,haz~ar,PV,joke;make_fun,joke;make_fun,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5241,5242,1a2~a3,H.z.z,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],Haz~az,Haz~az,PV,cut;indent;notch,notch;indent;cut,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5242,5243,1a2~a3,h.z.z,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],haz~az,haz~az,PV,shake;swing,swing;shake,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5243,5244,1a2a3,h.z.>,c+nt.c+nt.>,1a2a3-a,1a2,LEXICON,[STEM-PV],haza>-a,haz,PV,mock;scoff,scoff;mock,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#-a> trans,,,,
5244,5245,1a2a3,H.z.b,c+nt.c+nt.c-nt,1a2a3-u,1a2a3,LEXICON,[STEM-PV],Hazab-u,Hazab,PV,happen;occur,happen;occur,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5245,5246,1a2a3,h.z.E,c+nt.c+nt.c-nt,1a2a3-a,1a2a3,LEXICON,[STEM-PV],hazaE-a,hazaE,PV,be_quick;hurry,hurry;be_quick,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
5246,5247,1a2a3,h.z.l,c+nt.c+nt.c-nt,1a2a3-i,1a2a3,LEXICON,[STEM-PV],hazal-i,hazal,PV,be_emaciated;jest;joke,be_emaciated;joke;jest,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
5247,5248,1a2a3,h.z.l,c+nt.c+nt.c-nt,1a2a3-u,1a2a3,LEXICON,[STEM-PV],hazal-u,hazal,PV,be_emaciated;lose_weight,be_emaciated;lose_weight,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
5248,5249,1a2a3,H.z.m,c+nt.c+nt.c-nt,1a2a3-i,1a2a3,LEXICON,[STEM-PV],Hazam-i,Hazam,PV,fasten;tie,fasten;tie,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5249,5250,1a2a3,h.z.m,c+nt.c+nt.c-nt,1a2a3-i,1a2a3,LEXICON,[STEM-PV],hazam-i,hazam,PV,defeat,defeat,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5250,5251,1a2a3,H.z.n,c+nt.c+nt.n,1a2a3-u,1a2a3,LEXICON,[STEM-PV],Hazan-u,Hazan,PV,grieve;sadden,sadden;grieve,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#n trans,,,,
5251,5252,1a2a3,H.z.q,c+nt.c+nt.c-nt,1a2a3-i,1a2a3,LEXICON,[STEM-PV],Hazaq-i,Hazaq,PV,strap_down;tie_down,strap_down;tie_down,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5252,5253,1a2a3,H.z.r,c+nt.c+nt.c-nt,1a2a3-i,1a2a3,LEXICON,[STEM-PV],Hazar-i,Hazar,PV,appraise;estimate;guess,guess;estimate;appraise,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5253,5254,1a2a3,h.z.r,c+nt.c+nt.c-nt,1a2a3-i,1a2a3,LEXICON,[STEM-PV],hazar-i,hazar,PV,laugh,laugh,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5254,5255,1a2a3,H.z.r,c+nt.c+nt.c-nt,1a2a3-u,1a2a3,LEXICON,[STEM-PV],Hazar-u,Hazar,PV,appraise;estimate;guess,guess;estimate;appraise,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5255,5256,1a2a3,H.Z.r,c+nt.c+nt.c-nt,1a2a3-u,1a2a3,LEXICON,[STEM-PV],HaZar-u,HaZar,PV,fence_in;prohibit,prohibit;fence_in,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5256,5257,1a2a3,h.z.>,c+nt.c+nt.},1a2i3-a,1a2i3,LEXICON,[STEM-PV],hazi}-a,hazi},PV,mock;scoff,scoff;mock,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5257,5258,1a2a3,h.z.j,c+nt.c+nt.c-nt,1a2i3-a,1a2i3,LEXICON,[STEM-PV],hazij-a,hazij,PV,hum;sing,hum;sing,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5258,5259,1a2a3,h.z.l,c+nt.c+nt.c-nt,1a2i3-a,1a2i3,LEXICON,[STEM-PV],hazil-a,hazil,PV,be_emaciated;lose_weight,be_emaciated;lose_weight,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
5259,5260,1a2a3,H.z.n,c+nt.c+nt.n,1a2i3-a,1a2i3,LEXICON,[STEM-PV],Hazin-a,Hazin,PV,be_sad;grieve,be_sad;grieve,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#n intrans,,,,
5260,5261,1a2a3,H.Z.y,c+nt.c+nt.y,1a2i3-a,1a2,LEXICON,[STEM-PV],HaZiy-a,HaZ,PV,enjoy;gain,enjoy;gain,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#-iy trans,,,,
5261,5262,1a2o3a4,h.z.h.z,c+nt.c+nt.c+nt.c-nt,1a2o3a4,1a2o3a4,LEXICON,[STEM-PV],hazohaz,hazohaz,PV,convulse;shake,shake;convulse,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5262,5263,1a2a3,H.z.m,c+nt.c+nt.c-nt,1a2u3-u,1a2u3,LEXICON,[STEM-PV],Hazum-u,Hazum,PV,be_determined;be_resolute,be_resolute;be_determined,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
5263,5264,1a2a3,j.*.*,c+nt.c+nt.2,1a2~-u,1a2~,LEXICON,[STEM-PV],ja*~-u,ja*~,PV,cut_off;excise,excise;cut_off,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,gem trans,,,,
5264,5265,1a2a3,j.*.*,c+nt.c+nt.2,1a2~-u,1a2a3,LEXICON,[STEM-PV],ja*~-u,ja*a*,PV,cut_off;excise,excise;cut_off,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,gem trans,,,,
5265,5266,1a2~a3,j.*.*,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],ja*~a*,ja*~a*,PV,be_isolated,be_isolated,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
5266,5267,1a2~a3,j.*.f,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],ja*~af,ja*~af,PV,row,row,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5267,5268,1a2~a3,j.*.r,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],ja*~ar,ja*~ar,PV,extract_the_root;take_root,extract_the_root;take_root,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5268,5269,1a2a3,j.*.b,c+nt.c+nt.c-nt,1a2a3-i,1a2a3,LEXICON,[STEM-PV],ja*ab-i,ja*ab,PV,attract;pull,pull;attract,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5269,5270,1a2a3,j.*.m,c+nt.c+nt.c-nt,1a2a3-i,1a2a3,LEXICON,[STEM-PV],ja*am-i,ja*am,PV,cut_off;excise,cut_off;excise,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5270,5271,1a2a3,j.*.m,c+nt.c+nt.c-nt,1a2a3-u,1a2a3,LEXICON,[STEM-PV],ja*am-u,ja*am,PV,cut_off;excise,cut_off;excise,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5271,5272,1a2a3,j.*.r,c+nt.c+nt.c-nt,1a2a3-u,1a2a3,LEXICON,[STEM-PV],ja*ar-u,ja*ar,PV,extract;uproot,uproot;extract,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5272,5273,1a2a3,j.*.l,c+nt.c+nt.c-nt,1a2i3-a,1a2i3,LEXICON,[STEM-PV],ja*il-a,ja*il,PV,be_happy;rejoice,be_happy;rejoice,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
5273,5274,1a2a3,j.*.m,c+nt.c+nt.c-nt,1a2i3-a,1a2i3,LEXICON,[STEM-PV],ja*im-a,ja*im,PV,have_leprosy,have_leprosy,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5274,5275,1a2a3,j.y.$,c+nt.y.c-nt,1a>a3-a,1a>a3,LEXICON,[STEM-PV],ja>a$-a,ja>a$,PV,be_agitated;be_convulsed,be_agitated;be_convulsed,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
5275,5276,1a2a3,j.>.r,c+nt.>.c-nt,1a2a3-a,1a2a3,LEXICON,[STEM-PV],ja>ar-a,ja>ar,PV,moo;supplicate,moo;supplicate,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5276,5277,1a2a3,j.$.$,c+nt.c+nt.2,1a2~-u,1a2~,LEXICON,[STEM-PV],ja$~-u,ja$~,PV,crush;grate;grind,grind;crush;grate,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,gem trans,,,,
5277,5278,1a2a3,j.$.$,c+nt.c+nt.2,1a2~-u,1a2a3,LEXICON,[STEM-PV],ja$~-u,ja$a$,PV,crush;grate;grind,grind;crush;grate,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,gem trans,,,,
5278,5279,1a2~a3,j.$.>,c+nt.c+nt.>,1a2~a3,1a2~,LEXICON,[STEM-PV],ja$~a>,ja$~,PV,belch;burp,burp;belch,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#-a> trans,,,,
5279,5280,1a2~a3,j.$.m,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],ja$~am,ja$~am,PV,burden;impose,impose;burden,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5280,5281,1a2a3,j.$.E,c+nt.c+nt.c-nt,1a2i3-a,1a2i3,LEXICON,[STEM-PV],ja$iE-a,ja$iE,PV,be_covetous;be_greedy,be_covetous;be_greedy,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
5281,5282,1a2a3,j.$.m,c+nt.c+nt.c-nt,1a2i3-a,1a2i3,LEXICON,[STEM-PV],ja$im-a,ja$im,PV,suffer,suffer,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5282,5283,1a2a3,j.y.>,c+nt.y.',1aA3,1,LEXICON,[STEM-PV],jaA',j,PV,arrive;come;occur,arrive;come;occur,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,#-A' trans,,,,
5283,5284,1a2a3,j.y.>,c+nt.y.},1aA',1i3,LEXICON,[STEM-PV],jaA',ji},PV,arrive;come;occur,arrive;come;occur,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,trans,,,,
5284,5285,1A2a3,j.*.b,c+nt.c+nt.c-nt,1aA2a3,1aA2a3,LEXICON,[STEM-PV],jaA*ab,jaA*ab,PV,compete;contend,contend;compete,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5285,5286,1a2a3,j.y.$,c+nt.y.c-nt,1aA3-i,1aA3,LEXICON,[STEM-PV],jaA$-i,jaA$,PV,be_agitated;rage;simmer,be_agitated;rage;simmer,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,intrans,,,,
5286,5287,1a2a3,j.y.$,c+nt.y.c-nt,1aA3-i,1i3,LEXICON,[STEM-PV],jaA$-i,ji$,PV,be_agitated;rage;simmer,be_agitated;rage;simmer,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,intrans,,,,
5287,5288,1a2a3,j.w.b,c+nt.w.c-nt,1aA3-u,1u3,LEXICON,[STEM-PV],jaAb-u,jub,PV,explore;traverse,explore;traverse,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,trans,,,,
5288,5289,1a2a3,j.w.b,c+nt.w.c-nt,1aA3-u,1aA3,LEXICON,[STEM-PV],jaAb-u,jaAb,PV,explore;traverse,explore;traverse,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,trans,,,,
5289,5290,1A2a3,j.b.h,c+nt.c+nt.c-nt,1aA2a3,1aA2a3,LEXICON,[STEM-PV],jaAbah,jaAbah,PV,confront;defy,confront;defy,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5290,5291,1A2a3,j.b.r,c+nt.c+nt.c-nt,1aA2a3,1aA2a3,LEXICON,[STEM-PV],jaAbar,jaAbar,PV,treat_kindly,treat_kindly,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5291,5292,1a2a3,j.w.d,c+nt.w.c-nt,1aA3-u,1u3,LEXICON,[STEM-PV],jaAd-u,jud,PV,do_well;improve,improve;do_well,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,trans,,,,
5292,5293,1a2a3,j.w.d,c+nt.w.c-nt,1aA3-u,1aA3,LEXICON,[STEM-PV],jaAd-u,jaAd,PV,do_well;improve,improve;do_well,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,trans,,,,
5293,5294,1A2a3,j.d.l,c+nt.c+nt.c-nt,1aA2a3,1aA2a3,LEXICON,[STEM-PV],jaAdal,jaAdal,PV,debate;quarrel,quarrel;debate,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5294,5295,1a2a3,j.w.E,c+nt.w.c-nt,1aA3-u,1u3,LEXICON,[STEM-PV],jaAE-u,juE,PV,be_hungry;starve,be_hungry;starve,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,intrans,,,,
5295,5296,1a2a3,j.w.E,c+nt.w.c-nt,1aA3-u,1aA3,LEXICON,[STEM-PV],jaAE-u,jaAE,PV,be_hungry;starve,be_hungry;starve,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,intrans,,,,
5296,5297,1A2a3,j.E.l,c+nt.c+nt.c-nt,1aA2a3,1aA2a3,LEXICON,[STEM-PV],jaAEal,jaAEal,PV,try_to_bribe;try_to_win,try_to_bribe;try_to_win,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5297,5298,1A2a3,j.f.y,c+nt.c+nt.y,1aA2aY,1aA2,LEXICON,[STEM-PV],jaAfaY,jaAf,PV,avoid;offend,avoid;offend,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#-ay trans,,,,
5298,5299,1a2a3,j.w.H,c+nt.w.c-nt,1aA3-u,1u3,LEXICON,[STEM-PV],jaAH-u,juH,PV,annihilate;flood;ruin,annihilate;ruin;flood,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,trans,,,,
5299,5300,1a2a3,j.w.H,c+nt.w.c-nt,1aA3-u,1aA3,LEXICON,[STEM-PV],jaAH-u,jaAH,PV,annihilate;flood;ruin,annihilate;ruin;flood,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,trans,,,,
5300,5301,1A2a3,j.h.d,c+nt.c+nt.c-nt,1aA2a3,1aA2a3,LEXICON,[STEM-PV],jaAhad,jaAhad,PV,wage_war_or_Jihad_(against),wage_war_or_Jihad_(against),pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5301,5302,1A2a3,j.H.f,c+nt.c+nt.c-nt,1aA2a3,1aA2a3,LEXICON,[STEM-PV],jaAHaf,jaAHaf,PV,approach;follow,follow;approach,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5302,5303,1A2a3,j.h.r,c+nt.c+nt.c-nt,1aA2a3,1aA2a3,LEXICON,[STEM-PV],jaAhar,jaAhar,PV,confess;express,confess;express,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5303,5304,1A2a3,j.k.r,c+nt.c+nt.c-nt,1aA2a3,1aA2a3,LEXICON,[STEM-PV],jaAkar,jaAkar,PV,fool;tease,tease;fool,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5304,5305,1a2a3,j.w.l,c+nt.w.c-nt,1aA3-u,1u3,LEXICON,[STEM-PV],jaAl-u,jul,PV,be_engrossed;wander,wander;be_engrossed,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,trans,,,,
5305,5306,1a2a3,j.w.l,c+nt.w.c-nt,1aA3-u,1aA3,LEXICON,[STEM-PV],jaAl-u,jaAl,PV,be_engrossed;wander,wander;be_engrossed,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,trans,,,,
5306,5307,1A2a3,j.l.d,c+nt.c+nt.c-nt,1aA2a3,1aA2a3,LEXICON,[STEM-PV],jaAlad,jaAlad,PV,fight,fight,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5307,5308,1A2a3,j.l.s,c+nt.c+nt.c-nt,1aA2a3,1aA2a3,LEXICON,[STEM-PV],jaAlas,jaAlas,PV,sit_with,sit_with,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5308,5309,1A2a3,j.m.E,c+nt.c+nt.c-nt,1aA2a3,1aA2a3,LEXICON,[STEM-PV],jaAmaE,jaAmaE,PV,make_love_to,make_love_to,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5309,5310,1A2a3,j.m.l,c+nt.c+nt.c-nt,1aA2a3,1aA2a3,LEXICON,[STEM-PV],jaAmal,jaAmal,PV,be_amiable;be_courteous,be_courteous;be_amiable,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,intrans,,,,
5310,5311,1A2a3,j.n.b,c+nt.c+nt.c-nt,1aA2a3,1aA2a3,LEXICON,[STEM-PV],jaAnab,jaAnab,PV,avoid;flank;skirt,flank;skirt;avoid,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5311,5312,1A2a3,j.n.s,c+nt.c+nt.c-nt,1aA2a3,1aA2a3,LEXICON,[STEM-PV],jaAnas,jaAnas,PV,be_of_same_kind_as;be_related_to,be_related_to;be_of_same_kind_as,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,trans,,,,
5312,5313,1A2a3,j.n.y,c+nt.c+nt.y,1aA2aY,1aA2,LEXICON,[STEM-PV],jaAnaY,jaAn,PV,accuse;incriminate,accuse;incriminate,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#-ay trans,,,,
5313,5314,1a2a3,j.w.r,c+nt.w.c-nt,1aA3-u,1u3,LEXICON,[STEM-PV],jaAr-u,jur,PV,tyrannize,tyrannize,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,trans,,,,
5314,5315,1a2a3,j.w.r,c+nt.w.c-nt,1aA3-u,1aA3,LEXICON,[STEM-PV],jaAr-u,jaAr,PV,tyrannize,tyrannize,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,trans,,,,
5315,5316,1A2a3,j.r.y,c+nt.c+nt.y,1aA2aY,1aA2,LEXICON,[STEM-PV],jaAraY,jaAr,PV,keep_up_with,keep_up_with,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,,#-ay trans,,,,
5316,5317,1a2a3,j.w.s,c+nt.w.c-nt,1aA3-u,1u3,LEXICON,[STEM-PV],jaAs-u,jus,PV,peer_around;pry_around,peer_around;pry_around,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,c-suff,trans,,,,
5317,5318,1a2a3,j.w.s,c+nt.w.c-nt,1aA3-u,1aA3,LEXICON,[STEM-PV],jaAs-u,jaAs,PV,peer_around;pry_around,peer_around;pry_around,pos:verb per:3 asp:p vox:a mod:i gen:m num:s,v-suff,trans,,,,
