,LINE,PATTERN_ABSTRACT,ROOT,ROOT_CLASS,PATTERN_LEMMA,PATTERN,DEFINE,CLASS,LEMMA,FORM,BW,GLOSS,FEAT,COND-T,COND-S,COMMENTS,STATUS
5470,5471,>a1o2a3,l.w.H,c+nt.w.c-nt,>a1A3,>a1a3,LEXICON,[STEM-PV],>alAH,>alaH,PV,appear,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
5471,5472,>a1o2a3,l.w.H,c+nt.w.c-nt,>a1A3,>a1A3,LEXICON,[STEM-PV],>alAH,>alAH,PV,appear,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
5472,5473,1a2a3,l.w.H,c+nt.w.c-nt,1A3-u,1u3,LEXICON,[STEM-PV],lAH-u,luH,PV,appear;seem,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
5473,5474,1a2a3,l.w.H,c+nt.w.c-nt,1A3-u,1A3,LEXICON,[STEM-PV],lAH-u,lAH,PV,appear;seem,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
5474,5475,1a2~a3,l.w.H,c+nt.w.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],law~aH,law~aH,PV,wave;gesticulate;insinuate,pos:verb asp:p vox:a mod:i,,trans,,
5475,5476,>a1o2a3,l.w.k,c+nt.w.c-nt,>a1o>a3,>a1o>a3,LEXICON,[STEM-PV],>alo>ak,>alo>ak,PV,_send_as_a_messenger,pos:verb asp:p vox:a mod:i,,trans,,
5476,5477,1a2a3,l.w.k,c+nt.w.c-nt,1A3-u,1u3,LEXICON,[STEM-PV],lAk-u,luk,PV,chew;discredit,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
5477,5478,1a2a3,l.w.k,c+nt.w.c-nt,1A3-u,1A3,LEXICON,[STEM-PV],lAk-u,lAk,PV,chew;discredit,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
5478,5479,{i1ota2a3,l.w.m,c+nt.w.c-nt,{i1ota>a3,{i1ota>a3,LEXICON,[STEM-PV],{ilota>am,{ilota>am,PV,be_healed;be_mended;be_in_harmony_with,pos:verb asp:p vox:a mod:i,,intrans,,
5479,5480,{i1ota2a3,l.w.m,c+nt.w.c-nt,{i1otA3,{i1otA3,LEXICON,[STEM-PV],{ilotAm,{ilotAm,PV,be_blamed;be_censured,pos:verb asp:p vox:a mod:i,v-suff,hollow intrans,,
5480,5481,{i1ota2a3,l.w.m,c+nt.w.c-nt,{i1otA3,{i1ota3,LEXICON,[STEM-PV],{ilotAm,{ilotam,PV,be_blamed;be_censured,pos:verb asp:p vox:a mod:i,c-suff,hollow intrans,,
5481,5482,{isota1o2a3,l.w.m,c+nt.w.c-nt,{isota1A3,{isota1a3,LEXICON,[STEM-PV],{isotalAm,{isotalam,PV,be_blameworthy;be_reprehensible,pos:verb asp:p vox:a mod:i,c-suff,hollow intrans,,
5482,5483,{isota1o2a3,l.w.m,c+nt.w.c-nt,{isota1A3,{isota1A3,LEXICON,[STEM-PV],{isotalAm,{isotalAm,PV,be_blameworthy;be_reprehensible,pos:verb asp:p vox:a mod:i,v-suff,hollow intrans,,
5483,5484,>a1o2a3,l.w.m,c+nt.w.c-nt,>a1A3,>a1a3,LEXICON,[STEM-PV],>alAm,>alam,PV,blame;censure,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
5484,5485,>a1o2a3,l.w.m,c+nt.w.c-nt,>a1A3,>a1A3,LEXICON,[STEM-PV],>alAm,>alAm,PV,blame;censure,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
5485,5486,>a1o2a3,l.w.m,c+nt.w.c-nt,>a1o>a3,>a1o>a3,LEXICON,[STEM-PV],>alo>am,>alo>am,PV,act_shamefully,pos:verb asp:p vox:a mod:i,,trans,,
5486,5487,1A2a3,l.w.m,c+nt.w.c-nt,1A'a3,1A'a3,LEXICON,[STEM-PV],lA'am,lA'am,PV,be_suitable;be_appropriate;be_adequate,pos:verb asp:p vox:a mod:i,,intrans,,
5487,5488,1a2a3,l.w.m,c+nt.w.c-nt,1a&u3-u,1a&u3,LEXICON,[STEM-PV],la&um-u,la&um,PV,be_ignoble,pos:verb asp:p vox:a mod:i,,intrans,,
5488,5489,1a2a3,l.w.m,c+nt.w.c-nt,1a>a3-a,1a>a3,LEXICON,[STEM-PV],la>am-a,la>am,PV,mend;repair;bandage,pos:verb asp:p vox:a mod:i,,trans,,
5489,5490,1a2a3,l.w.m,c+nt.w.c-nt,1A3-u,1u3,LEXICON,[STEM-PV],lAm-u,lum,PV,blame;censure,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
5490,5491,1a2a3,l.w.m,c+nt.w.c-nt,1A3-u,1A3,LEXICON,[STEM-PV],lAm-u,lAm,PV,blame;censure,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
5491,5492,1a2~a3,l.w.m,c+nt.w.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],law~am,law~am,PV,reprimand,pos:verb asp:p vox:a mod:i,,trans,,
5492,5493,ta1A2a3,l.w.m,c+nt.w.c-nt,ta1A'a3,ta1A'a3,LEXICON,[STEM-PV],talA'am,talA'am,PV,be_in_agreement_with;be_in_harmony_with;be_consistent_with,pos:verb asp:p vox:a mod:i,,intrans,,
5493,5494,ta1a2~3,l.w.m,c+nt.w.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],talaw~am,talaw~am,PV,be_blamed;be_slow;linger,pos:verb asp:p vox:a mod:i,,intrans,,
5494,5495,ta1A2a3,l.w.m,c+nt.w.c-nt,ta1A2a3,ta1A2a3,LEXICON,[STEM-PV],talAwam,talAwam,PV,blame_each_other,pos:verb asp:p vox:a mod:i,,trans,,
5495,5496,1a2~a3,l.w.n,c+nt.w.n,1a2~a3,1a2~a3,LEXICON,[STEM-PV],law~an,law~an,PV,colorize;paint;tint;make_colorful,pos:verb asp:p vox:a mod:i,,#n trans,,
5496,5497,ta1a2~3,l.w.n,c+nt.w.n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],talaw~an,talaw~an,PV,be_colored;be_colorful,pos:verb asp:p vox:a mod:i,,#n intrans,,
5497,5498,1a2a3,l.w.s,c+nt.w.c-nt,1A3-u,1u3,LEXICON,[STEM-PV],lAs-u,lus,PV,taste,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
5498,5499,1a2a3,l.w.s,c+nt.w.c-nt,1A3-u,1A3,LEXICON,[STEM-PV],lAs-u,lAs,PV,taste,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
5499,5500,1a2a3,l.w.S,c+nt.w.c-nt,1A3-u,1u3,LEXICON,[STEM-PV],lAS-u,luS,PV,peep;peer,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
5500,5501,1a2a3,l.w.S,c+nt.w.c-nt,1A3-u,1A3,LEXICON,[STEM-PV],lAS-u,lAS,PV,peep;peer,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
5501,5502,1A2a3,l.w.S,c+nt.w.c-nt,1A2a3,1A2a3,LEXICON,[STEM-PV],lAwaS,lAwaS,PV,stare;gaze;peep,pos:verb asp:p vox:a mod:i,,trans,,
5502,5503,1a2a3,l.w.T,c+nt.w.c-nt,1A3-u,1u3,LEXICON,[STEM-PV],lAT-u,luT,PV,adhere;cling;plaster,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
5503,5504,1a2a3,l.w.T,c+nt.w.c-nt,1A3-u,1A3,LEXICON,[STEM-PV],lAT-u,lAT,PV,adhere;cling;plaster,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
5504,5505,{i1ota2a3,l.w.v,c+nt.w.c-nt,{i1otA3,{i1otA3,LEXICON,[STEM-PV],{ilotAv,{ilotAv,PV,be_muddy;be_murky,pos:verb asp:p vox:a mod:i,v-suff,hollow intrans,,
5505,5506,{i1ota2a3,l.w.v,c+nt.w.c-nt,{i1otA3,{i1ota3,LEXICON,[STEM-PV],{ilotAv,{ilotav,PV,be_muddy;be_murky,pos:verb asp:p vox:a mod:i,c-suff,hollow intrans,,
5506,5507,1a2a3,l.w.v,c+nt.w.c-nt,1A3-u,1u3,LEXICON,[STEM-PV],lAv-u,luv,PV,pollute,pos:verb asp:p vox:a mod:i,c-suff,hollow trans,,
5507,5508,1a2a3,l.w.v,c+nt.w.c-nt,1A3-u,1A3,LEXICON,[STEM-PV],lAv-u,lAv,PV,pollute,pos:verb asp:p vox:a mod:i,v-suff,hollow trans,,
5508,5509,1a2~a3,l.w.v,c+nt.w.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],law~av,law~av,PV,pollute,pos:verb asp:p vox:a mod:i,,trans,,
5509,5510,1a2a3,l.w.v,c+nt.w.c-nt,1a2i3-a,1a2i3,LEXICON,[STEM-PV],lawiv-a,lawiv,PV,hesitate;be_dilatory,pos:verb asp:p vox:a mod:i,,trans,,
5510,5511,ta1a2~3,l.w.v,c+nt.w.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],talaw~av,talaw~av,PV,be_polluted,pos:verb asp:p vox:a mod:i,,intrans,,
5511,5512,{i1ota2a3,l.w.y,c+nt.w.y,{i1ota2aY,{i1ota2,LEXICON,[STEM-PV],{ilotawaY,{ilotaw,PV,be_bent;be_twisted;be_distorted,pos:verb asp:p vox:a mod:i,,#-ay defective intrans,,
5512,5513,>a1o2a3,l.w.y,c+nt.w.y,>a1o2aY,>a1o2,LEXICON,[STEM-PV],>alowaY,>alow,PV,twist;bend;curve,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
5513,5514,1a2~a3,l.w.y,c+nt.w.y,1a2~aY,1a2~,LEXICON,[STEM-PV],law~aY,law~,PV,bend;contort;distort,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
5514,5515,1a2a3,l.w.y,c+nt.w.y,1a2aY-i,1a2,LEXICON,[STEM-PV],lawaY-i,law,PV,bend;contort;distort,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
5515,5516,1a2a3,l.w.y,c+nt.w.y,1a2i3-a,1a2,LEXICON,[STEM-PV],lawiy-a,law,PV,be_crooked;be_bent,pos:verb asp:p vox:a mod:i,,#-iy defective intrans,,
5516,5517,ta1a2~3,l.w.y,c+nt.w.y,ta1a2~aY,ta1a2~,LEXICON,[STEM-PV],talaw~aY,talaw~,PV,be_twisted;be_bent;wriggle,pos:verb asp:p vox:a mod:i,,#-ay defective intrans,,
5517,5518,1a2~a3,l.w.z,c+nt.w.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],law~az,law~az,PV,stuff_with_almonds,pos:verb asp:p vox:a mod:i,,trans,,
5518,5519,1a2o3a4,l.x.b.T,c+nt.c+nt.c+nt.c-nt,1a2o3a4,1a2o3a4,LEXICON,[STEM-PV],laxobaT,laxobaT,PV,disorganize;disarrange,pos:verb asp:p vox:a mod:i,,trans,,
5519,5520,1a2o3a4,l.x.l.x,c+nt.c+nt.c+nt.c-nt,1a2o3a4,1a2o3a4,LEXICON,[STEM-PV],laxolax,laxolax,PV,shake_off,pos:verb asp:p vox:a mod:i,,trans,,
5520,5521,ta1a2o3a4,l.x.l.x,c+nt.c+nt.c+nt.c-nt,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-PV],talaxolax,talaxolax,PV,shake;totter,pos:verb asp:p vox:a mod:i,,trans,,
5521,5522,1a2~a3,l.x.S,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],lax~aS,lax~aS,PV,sum_up;summarize,pos:verb asp:p vox:a mod:i,,trans,,
5522,5523,ta1a2~3,l.x.S,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],talax~aS,talax~aS,PV,be_summarized,pos:verb asp:p vox:a mod:i,,intrans,,
5523,5524,1a2~a3,l.y.f,c+nt.y.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],lay~af,lay~af,PV,rub_with_palm_fibers,pos:verb asp:p vox:a mod:i,,trans,,
5524,5525,ta1a2~3,l.y.f,c+nt.y.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],talay~af,talay~af,PV,become_fibrous;form_fibers,pos:verb asp:p vox:a mod:i,,intrans,,
5525,5526,>a1o2a3,l.y.n,c+nt.y.n,>a1A3,>a1a3,LEXICON,[STEM-PV],>alAn,>alan,PV,soften;placate;moderate,pos:verb asp:p vox:a mod:i,c-suff,#n hollow trans,,
5526,5527,>a1o2a3,l.y.n,c+nt.y.n,>a1A3,>a1A3,LEXICON,[STEM-PV],>alAn,>alAn,PV,soften;placate;moderate,pos:verb asp:p vox:a mod:i,v-suff,#n hollow trans,,
5527,5528,1a2a3,l.y.n,c+nt.y.n,1A3-i,1i3,LEXICON,[STEM-PV],lAn-i,lin,PV,be_flexible;be_delicate,pos:verb asp:p vox:a mod:i,c-suff,#n hollow intrans,,
5528,5529,1a2a3,l.y.n,c+nt.y.n,1A3-i,1A3,LEXICON,[STEM-PV],lAn-i,lAn,PV,be_flexible;be_delicate,pos:verb asp:p vox:a mod:i,v-suff,#n hollow intrans,,
5529,5530,1a2~a3,l.y.n,c+nt.y.n,1a2~a3,1a2~a3,LEXICON,[STEM-PV],lay~an,lay~an,PV,soften;placate;moderate,pos:verb asp:p vox:a mod:i,,#n trans,,
5530,5531,1A2a3,l.y.n,c+nt.y.n,1A2a3,1A2a3,LEXICON,[STEM-PV],lAyan,lAyan,PV,be_lenient_with;be_kind_to,pos:verb asp:p vox:a mod:i,,#n intrans,,
5531,5532,ta1a2~3,l.y.n,c+nt.y.n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],talay~an,talay~an,PV,become_flexible;soften,pos:verb asp:p vox:a mod:i,,#n intrans,,
5532,5533,1a2a3,l.y.q,c+nt.y.c-nt,1A3-i,1i3,LEXICON,[STEM-PV],lAq-i,liq,PV,be_proper_for;be_suitable_for,pos:verb asp:p vox:a mod:i,c-suff,hollow intrans,,
5533,5534,1a2a3,l.y.q,c+nt.y.c-nt,1A3-i,1A3,LEXICON,[STEM-PV],lAq-i,lAq,PV,be_proper_for;be_suitable_for,pos:verb asp:p vox:a mod:i,v-suff,hollow intrans,,
5534,5535,1a2a3,l.y.s,c+nt.y.c-nt,1a2i3-a,1a2i3,LEXICON,[STEM-PV],layis-a,layis,PV,be_valiant,pos:verb asp:p vox:a mod:i,,intrans,,
5535,5536,1a2a3,l.y.s,c+nt.y.c-nt,1a2o3a,1a3,LEXICON,[STEM-PV],layosa,las,PV,not_be,pos:verb asp:p vox:a mod:i,c-suff,hollow intrans Frozen,,
5536,5537,1a2a3,l.y.s,c+nt.y.c-nt,1a2o3a,1a2o3,LEXICON,[STEM-PV],layosa,layos,PV,not_be,pos:verb asp:p vox:a mod:i,v-suff,hollow intrans Frozen,,
5537,5538,1a2a3,l.z.b,c+nt.c+nt.c-nt,1a2a3-u,1a2a3,LEXICON,[STEM-PV],lazab-u,lazab,PV,adhere;stick,pos:verb asp:p vox:a mod:i,,trans,,
5538,5539,1a2a3,l.z.b,c+nt.c+nt.c-nt,1a2i3-a,1a2i3,LEXICON,[STEM-PV],lazib-a,lazib,PV,stick_together,pos:verb asp:p vox:a mod:i,,trans,,
5539,5540,1a2a3,l.z.j,c+nt.c+nt.c-nt,1a2i3-a,1a2i3,LEXICON,[STEM-PV],lazij-a,lazij,PV,be_sticky;cling;be_flabby,pos:verb asp:p vox:a mod:i,,intrans,,
5540,5541,{i1ota2a3,l.z.m,c+nt.c+nt.c-nt,{i1ota2a3,{i1ota2a3,LEXICON,[STEM-PV],{ilotazam,{ilotazam,PV,adhere_to;maintain;preserve;be_committed_to,pos:verb asp:p vox:a mod:i,,trans,,
5541,5542,{isota1o2a3,l.z.m,c+nt.c+nt.c-nt,{isota1o2a3,{isota1o2a3,LEXICON,[STEM-PV],{isotalozam,{isotalozam,PV,deem_necessary;require,pos:verb asp:p vox:a mod:i,,trans,,
5542,5543,>a1o2a3,l.z.m,c+nt.c+nt.c-nt,>a1o2a3,>a1o2a3,LEXICON,[STEM-PV],>alozam,>alozam,PV,obligate;force,pos:verb asp:p vox:a mod:i,,trans,,
5543,5544,1A2a3,l.z.m,c+nt.c+nt.c-nt,1A2a3,1A2a3,LEXICON,[STEM-PV],lAzam,lAzam,PV,accompany;persevere_in,pos:verb asp:p vox:a mod:i,,trans,,
5544,5545,1a2a3,l.z.m,c+nt.c+nt.c-nt,1a2i3-a,1a2i3,LEXICON,[STEM-PV],lazim-a,lazim,PV,be_necessary;be_required,pos:verb asp:p vox:a mod:i,,trans,,
5545,5546,ta1A2a3,l.z.m,c+nt.c+nt.c-nt,ta1A2a3,ta1A2a3,LEXICON,[STEM-PV],talAzam,talAzam,PV,be_inseparable;be_attached_to_each_other,pos:verb asp:p vox:a mod:i,,intrans,,
5546,5547,{i1ota2a3,l.z.q,c+nt.c+nt.c-nt,{i1ota2a3,{i1ota2a3,LEXICON,[STEM-PV],{ilotazaq,{ilotazaq,PV,adhere;cling,pos:verb asp:p vox:a mod:i,,trans,,
5547,5548,>a1o2a3,l.z.q,c+nt.c+nt.c-nt,>a1o2a3,>a1o2a3,LEXICON,[STEM-PV],>alozaq,>alozaq,PV,paste_on;stick_on,pos:verb asp:p vox:a mod:i,,trans,,
5548,5549,1a2~a3,l.z.q,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],laz~aq,laz~aq,PV,paste_on;stick_on,pos:verb asp:p vox:a mod:i,,trans,,
5549,5550,1a2a3,l.z.q,c+nt.c+nt.c-nt,1a2i3-a,1a2i3,LEXICON,[STEM-PV],laziq-a,laziq,PV,adhere;cling,pos:verb asp:p vox:a mod:i,,trans,,
5550,5551,{i1ota2a3,l.Z.y,c+nt.c+nt.y,{i1ota2aY,{i1ota2,LEXICON,[STEM-PV],{ilotaZaY,{ilotaZ,PV,be_ablaze;burn_brightly,pos:verb asp:p vox:a mod:i,,#-ay defective intrans,,
5551,5552,1a2a3,l.Z.y,c+nt.c+nt.y,1a2i3-a,1a2,LEXICON,[STEM-PV],laZiy-a,laZ,PV,be_ablaze;burn_brightly,pos:verb asp:p vox:a mod:i,,#-iy defective intrans,,
5552,5553,ta1a2~3,l.Z.y,c+nt.c+nt.y,ta1a2~aY,ta1a2~,LEXICON,[STEM-PV],talaZ~aY,talaZ~,PV,be_ablaze;burn_brightly,pos:verb asp:p vox:a mod:i,,#-ay defective intrans,,
5553,5554,{i1ota2a3,l.z.z,c+nt.c+nt.2,{i1ota2~,{i1ota2~,LEXICON,[STEM-PV],{ilotaz~,{ilotaz~,PV,be_connected;be_joined;adhere,pos:verb asp:p vox:a mod:i,v-suff,gem intrans,,
5554,5555,{i1ota2a3,l.z.z,c+nt.c+nt.2,{i1ota2~,{i1ota2a3,LEXICON,[STEM-PV],{ilotaz~,{ilotazaz,PV,be_connected;be_joined;adhere,pos:verb asp:p vox:a mod:i,c-suff,gem intrans,,
5555,5556,1a2a3,l.z.z,c+nt.c+nt.2,1a2~-u,1a2~,LEXICON,[STEM-PV],laz~-u,laz~,PV,unite;connect,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
5556,5557,1a2a3,l.z.z,c+nt.c+nt.2,1a2~-u,1a2a3,LEXICON,[STEM-PV],laz~-u,lazaz,PV,unite;connect,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
5557,5558,1a2~a3,l.z.z,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],laz~az,laz~az,PV,cram_together;unite_closely,pos:verb asp:p vox:a mod:i,,trans,,
5558,5559,ta1A2a3,l.z.z,c+nt.c+nt.2,ta1A2~,ta1A2a3,LEXICON,[STEM-PV],talAz~,talAzaz,PV,be_crammed_together;lie_close_together,pos:verb asp:p vox:a mod:i,c-suff,gem intrans,,
5559,5560,ta1A2a3,l.z.z,c+nt.c+nt.2,ta1A2~,ta1A2~,LEXICON,[STEM-PV],talAz~,talAz~,PV,be_crammed_together;lie_close_together,pos:verb asp:p vox:a mod:i,v-suff,gem intrans,,
5560,5561,ta1a2~3,l.z.z,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],talaz~az,talaz~az,PV,be_connected;be_joined;adhere,pos:verb asp:p vox:a mod:i,,intrans,,
5561,5562,ta1a2o3a4,m.*.h.b,c+nt.c+nt.c+nt.c-nt,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-PV],tama*ohab,tama*ohab,PV,follow_(as_a_disciple),pos:verb asp:p vox:a mod:i,,trans,,
5562,5563,1a2a3,m.*.l,c+nt.c+nt.c-nt,1a2i3-a,1a2i3,LEXICON,[STEM-PV],ma*il-a,ma*il,PV,reveal;disclose,pos:verb asp:p vox:a mod:i,,trans,,
5563,5564,1a2a3,m.*.q,c+nt.c+nt.c-nt,1a2a3-u,1a2a3,LEXICON,[STEM-PV],ma*aq-u,ma*aq,PV,dilute;mix_with_water,pos:verb asp:p vox:a mod:i,,trans,,
5564,5565,1a2~a3,m.*.r,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],ma*~ar,ma*~ar,PV,scatter;disperse,pos:verb asp:p vox:a mod:i,,trans,,
5565,5566,1a2a3,m.*.r,c+nt.c+nt.c-nt,1a2i3-a,1a2i3,LEXICON,[STEM-PV],ma*ir-a,ma*ir,PV,become_rotten,pos:verb asp:p vox:a mod:i,,intrans,,
5566,5567,ta1a2~3,m.*.r,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],tama*~ar,tama*~ar,PV,become_rotten,pos:verb asp:p vox:a mod:i,,intrans,,
5567,5568,1a2o3a4,m.>.m.>,c+nt.>.c+nt.>,1a2o3a2,1a2o3,LEXICON,[STEM-PV],ma>oma>,ma>om,PV,bleat,pos:verb asp:p vox:a mod:i,,#-a> trans,,
5568,5569,1a2a3,m.>.n,c+nt.>.n,1a2a3-a,1a2a3,LEXICON,[STEM-PV],ma>an-a,ma>an,PV,sustain;provide,pos:verb asp:p vox:a mod:i,,#n trans,,
5569,5570,1a2a3,m.>.q,c+nt.}.c-nt,1a2i3-a,1a2i3,LEXICON,[STEM-PV],ma}iq-a,ma}iq,PV,cry;sob,pos:verb asp:p vox:a mod:i,,trans,,
5570,5571,1a2a3,m.$.$,c+nt.c+nt.2,1a2~-u,1a2~,LEXICON,[STEM-PV],ma$~-u,ma$~,PV,macerate;soak,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
5571,5572,1a2a3,m.$.$,c+nt.c+nt.2,1a2~-u,1a2a3,LEXICON,[STEM-PV],ma$~-u,ma$a$,PV,macerate;soak,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
5572,5573,1a2a3,m.$.H,c+nt.c+nt.c-nt,1a2a3-a,1a2a3,LEXICON,[STEM-PV],ma$aH-a,ma$aH,PV,administer_extreme_unction_to,pos:verb asp:p vox:a mod:i,,trans,,
5573,5574,{i1ota2a3,m.$.q,c+nt.c+nt.c-nt,{i1ota2a3,{i1ota2a3,LEXICON,[STEM-PV],{imota$aq,{imota$aq,PV,snatch_away;unsheathe,pos:verb asp:p vox:a mod:i,,trans,,
5574,5575,1a2a3,m.$.q,c+nt.c+nt.c-nt,1a2a3-u,1a2a3,LEXICON,[STEM-PV],ma$aq-u,ma$aq,PV,stretch;tear_up;whip,pos:verb asp:p vox:a mod:i,,trans,,
5575,5576,ta1a2~3,m.$.q,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],tama$~aq,tama$~aq,PV,be_shredded,pos:verb asp:p vox:a mod:i,,intrans,,
5576,5577,{i1ota2a3,m.$.T,c+nt.c+nt.c-nt,{i1ota2a3,{i1ota2a3,LEXICON,[STEM-PV],{imota$aT,{imota$aT,PV,comb_the_hair,pos:verb asp:p vox:a mod:i,,trans,,
5577,5578,1a2~a3,m.$.T,c+nt.c+nt.c-nt,1a2~a3,1a2~a3,LEXICON,[STEM-PV],ma$~aT,ma$~aT,PV,comb,pos:verb asp:p vox:a mod:i,,trans,,
5578,5579,1a2a3,m.$.T,c+nt.c+nt.c-nt,1a2a3-i,1a2a3,LEXICON,[STEM-PV],ma$aT-i,ma$aT,PV,comb,pos:verb asp:p vox:a mod:i,,trans,,
5579,5580,1a2a3,m.$.T,c+nt.c+nt.c-nt,1a2a3-u,1a2a3,LEXICON,[STEM-PV],ma$aT-u,ma$aT,PV,comb,pos:verb asp:p vox:a mod:i,,trans,,
5580,5581,ta1a2~3,m.$.T,c+nt.c+nt.c-nt,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-PV],tama$~aT,tama$~aT,PV,comb_the_hair,pos:verb asp:p vox:a mod:i,,trans,,
5581,5582,ta1a2o3a4,m.$.w.r,c+nt.c+nt.w.c-nt,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-PV],tama$owar,tama$owar,PV,walk;promenade,pos:verb asp:p vox:a mod:i,,trans,,
5582,5583,>a1o2a3,m.$.y,c+nt.c+nt.y,>a1o2aY,>a1o2,LEXICON,[STEM-PV],>amo$aY,>amo$,PV,make_walk;adjust,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
5583,5584,1a2~a3,m.$.y,c+nt.c+nt.y,1a2~aY,1a2~,LEXICON,[STEM-PV],ma$~aY,ma$~,PV,make_walk;adjust,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
5584,5585,1A2a3,m.$.y,c+nt.c+nt.y,1A2aY,1A2,LEXICON,[STEM-PV],mA$aY,mA$,PV,go_alongside;act_in_unison_with,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
5585,5586,1a2a3,m.$.y,c+nt.c+nt.y,1a2aY-i,1a2,LEXICON,[STEM-PV],ma$aY-i,ma$,PV,walk;proceed,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
5586,5587,ta1a2~3,m.$.y,c+nt.c+nt.y,ta1a2~aY,ta1a2~,LEXICON,[STEM-PV],tama$~aY,tama$~,PV,be_in_accordance;be_appropriate,pos:verb asp:p vox:a mod:i,,#-ay defective intrans,,
5587,5588,ta1A2a3,m.$.y,c+nt.c+nt.y,ta1A2aY,ta1A2,LEXICON,[STEM-PV],tamA$aY,tamA$,PV,conform_with;be_adapted_with,pos:verb asp:p vox:a mod:i,,#-ay defective trans,,
5588,5589,{i1ota2a3,m.d.d,c+nt.c+nt.2,{i1ota2~,{i1ota2~,LEXICON,[STEM-PV],{imotad~,{imotad~,PV,extend;reach;spread,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
5589,5590,{i1ota2a3,m.d.d,c+nt.c+nt.2,{i1ota2~,{i1ota2a3,LEXICON,[STEM-PV],{imotad~,{imotadad,PV,extend;reach;spread,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
5590,5591,{isota1o2a3,m.d.d,c+nt.c+nt.2,{isota1a2~,{isota1a2~,LEXICON,[STEM-PV],{isotamad~,{isotamad~,PV,derive_from;receive_from,pos:verb asp:p vox:a mod:i,v-suff,gem trans,,
5591,5592,{isota1o2a3,m.d.d,c+nt.c+nt.2,{isota1a2~,{isota1o2a3,LEXICON,[STEM-PV],{isotamad~,{isotamodad,PV,derive_from;receive_from,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
5592,5593,>a1o2a3,m.d.d,c+nt.c+nt.2,>a1a2~,>a1o2a3,LEXICON,[STEM-PV],>amad~,>amodad,PV,provide;extend;furnish;reinforce,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
5593,5594,>a1o2a3,m.D.D,c+nt.c+nt.2,>a1a2~,>a1o2a3,LEXICON,[STEM-PV],>amaD~,>amoDaD,PV,hurt;torment,pos:verb asp:p vox:a mod:i,c-suff,gem trans,,
